Time,xOut,yOut,zOut
1851.0,339.0,348.0,386.0
1901.0,339.0,348.0,386.0
1951.0,339.0,348.0,386.0
2001.0,339.0,348.0,386.0
2051.0,339.0,348.0,386.0
2101.0,339.0,348.0,386.0
2151.0,339.0,348.0,386.0
2201.0,339.0,348.0,386.0
2251.0,339.0,348.0,386.0
2301.0,339.0,348.0,386.0
2351.0,339.0,348.0,386.0
2401.0,339.0,348.0,386.0
2451.0,339.0,348.0,386.0
2501.0,339.0,348.0,386.0
2551.0,339.0,349.0,386.0
2601.0,339.0,348.0,386.0
2651.0,339.0,348.0,386.0
2701.0,339.0,349.0,386.0
2751.0,339.0,348.0,386.0
2801.0,339.0,349.0,386.0
2851.0,339.0,348.0,386.0
2902.0,339.0,348.0,386.0
2952.0,339.0,348.0,386.0
3002.0,339.0,349.0,387.0
3052.0,340.0,349.0,386.0
3102.0,339.0,349.0,386.0
3152.0,340.0,348.0,386.0
3202.0,340.0,348.0,387.0
3252.0,339.0,348.0,386.0
3302.0,339.0,348.0,386.0
3352.0,339.0,348.0,386.0
3402.0,339.0,348.0,386.0
3452.0,339.0,348.0,386.0
3502.0,338.0,348.0,386.0
3552.0,339.0,348.0,385.0
3602.0,339.0,347.0,385.0
3652.0,339.0,348.0,386.0
3702.0,339.0,347.0,385.0
3752.0,340.0,348.0,386.0
3802.0,339.0,349.0,385.0
3852.0,339.0,350.0,387.0
3902.0,340.0,349.0,387.0
3952.0,340.0,349.0,386.0
4002.0,339.0,349.0,387.0
4052.0,339.0,349.0,387.0
4102.0,339.0,349.0,386.0
4152.0,340.0,349.0,386.0
4202.0,336.0,345.0,381.0
4252.0,335.0,346.0,378.0
4302.0,338.0,344.0,387.0
4352.0,341.0,351.0,388.0
4402.0,339.0,345.0,385.0
4452.0,341.0,346.0,393.0
4502.0,339.0,346.0,388.0
4552.0,341.0,350.0,391.0
4602.0,324.0,345.0,396.0
4652.0,340.0,350.0,397.0
4702.0,318.0,341.0,379.0
4752.0,310.0,365.0,392.0
4802.0,311.0,338.0,376.0
4852.0,289.0,348.0,387.0
4902.0,304.0,343.0,384.0
4952.0,301.0,347.0,383.0
5002.0,308.0,344.0,386.0
5052.0,303.0,336.0,382.0
5102.0,310.0,344.0,389.0
5152.0,317.0,345.0,388.0
5202.0,321.0,339.0,384.0
5252.0,324.0,343.0,400.0
5302.0,321.0,339.0,390.0
5352.0,325.0,341.0,390.0
5402.0,328.0,338.0,389.0
5452.0,327.0,343.0,391.0
5502.0,332.0,334.0,389.0
5552.0,330.0,340.0,394.0
5602.0,334.0,332.0,396.0
5652.0,327.0,336.0,390.0
5702.0,336.0,339.0,396.0
5752.0,307.0,332.0,384.0
5803.0,295.0,329.0,381.0
5853.0,291.0,329.0,383.0
5903.0,290.0,331.0,382.0
5953.0,296.0,330.0,378.0
6003.0,324.0,337.0,384.0
