"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"6","GTP","Nick Tandy","63","1:09.140","1:14:37.109","Green","Track","20.445","31.633","17.062"
"01","GTP","Renger van der Zande","63","1:09.337","1:14:37.829","Green","Track","20.763","31.595","16.979"
"17","LMP3","Wayne Boyd","58","1:13.789","1:14:38.793","Green","Track","21.490","34.465","17.834"
"14","GTDPRO","Jack Hawksworth","57","1:16.868","1:14:45.352","Green","Track","23.149","35.281","18.438"
"3","GTDPRO","Antonio Garcia","57","1:16.861","1:14:47.107","Green","Track","22.854","35.481","18.526"
"4","LMP3","George Staikos","56","1:19.169","1:14:51.518","Green","Track","23.640","36.263","19.266"
"80","GTD","Seb Priaulx","56","1:17.567","1:14:54.128","Green","Track","23.432","35.570","18.565"
"33","LMP3","Joao Barbosa","57","1:14.061","1:14:54.602","Green","Track","21.781","34.721","17.559"
"30","LMP3","Garett Grist","58","1:13.975","1:14:55.172","Green","Track","21.760","34.437","17.778"
"79","GTDPRO","Jules Gounon","57","1:17.885","1:15:06.783","Green","Track","23.380","35.661","18.844"
"23","GTDPRO","Ross Gunn","57","1:17.943","1:15:07.612","Green","Track","23.357","35.662","18.924"
"1","GTD","Bryan Sellers","57","1:17.950","1:15:08.048","Green","Track","23.521","35.157","19.272"
"77","GTD","Trent Hindman","56","1:17.966","1:15:08.555","Green","Track","23.577","35.603","18.786"
"27","GTD","Roman De Angelis","57","1:18.023","1:15:09.001","Green","Track","23.410","35.670","18.943"
"91","GTD","Kay van Berlo","56","1:17.972","1:15:09.585","Green","Track","23.467","35.617","18.888"
"92","GTD","Alec Udell","50","1:17.473","1:15:10.060","Green","Track","23.232","35.496","18.745"
"9","GTDPRO","Patrick Pilet","57","1:17.529","1:15:11.121","Green","Track","23.301","35.518","18.710"
"74","LMP3","Felipe Fraga","59","1:14.180","1:15:11.423","Green","Track","21.864","34.486","17.830"
"5","GTP","Tijmen van der Helm","63","1:10.110","1:15:12.424","Green","Track","21.037","31.875","17.198"
"25","GTP","Connor De Phillippi","63","1:10.899","1:15:13.679","Green","Track","21.607","32.105","17.187"
"60","GTP","Colin Braun","64","1:09.251","1:15:17.737","Green","Track","20.770","31.660","16.821"
"10","GTP","Filipe Albuquerque","64","1:11.068","1:15:19.919","Green","Track","21.293","32.274","17.501"
"24","GTP","Philipp Eng","63","1:12.958","1:15:20.856","Green","Track","22.091","32.141","18.726"
"57","GTD","Philip Ellis","57","1:18.040","1:15:20.972","Green","Track","23.165","35.600","19.275"
"32","GTD","Mikael Grenier","57","1:17.635","1:15:29.110","Green","Track","23.255","35.726","18.654"
"7","GTP","Matt Campbell","64","1:08.649","1:15:29.359","Green","Track","20.493","31.435","16.721"
"31","GTP","Alexander Sims","64","1:08.202","1:15:30.450","Green","Track","20.343","31.262","16.597"
"96","GTD","Robby Foley","57","1:17.515","1:15:32.466","Green","Track","23.229","35.278","19.008"
"70","GTD","Frederik Schandorff","57","1:17.885","1:15:37.398","Green","Track","23.557","35.608","18.720"
"78","GTD","Misha Goikhberg","28","1:17.225","1:15:44.022","Green","Track","23.112","35.467","18.646"
"6","GTP","Nick Tandy","64","1:10.006","1:15:47.115","Green","Track","21.270","31.867","16.869"
"01","GTP","Renger van der Zande","64","1:11.261","1:15:49.090","Green","Track","21.359","32.941","16.961"
"13","LMP3","Matthew Bell","59","1:16.051","1:15:50.985","Green","Track","23.173","35.094","17.784"
"97","GTD","Bill Auberlen","57","1:18.844","1:15:53.300","Green","Track","23.475","36.414","18.955"
"66","GTD","Katherine Legge","57","1:18.191","1:15:53.946","Green","Track","23.858","35.523","18.810"
"17","LMP3","Wayne Boyd","59","1:15.257","1:15:54.050","Green","Track","22.023","34.910","18.324"
"12","GTD","Aaron Telitz","57","1:18.477","1:15:55.395","Green","Track","23.589","36.232","18.656"
"14","GTDPRO","Jack Hawksworth","58","1:16.895","1:16:02.247","Green","Track","23.032","35.354","18.509"
"3","GTDPRO","Antonio Garcia","58","1:17.146","1:16:04.253","Green","Track","22.949","35.573","18.624"
"33","LMP3","Joao Barbosa","58","1:14.835","1:16:09.437","Green","Track","22.045","34.683","18.107"
"4","LMP3","George Staikos","57","1:18.500","1:16:10.018","Green","Track","23.133","36.019","19.348"
"30","LMP3","Garett Grist","59","1:14.888","1:16:10.060","Green","Track","22.250","34.562","18.076"
"80","GTD","Seb Priaulx","57","1:18.164","1:16:12.292","Green","Track","23.677","35.757","18.730"
"79","GTDPRO","Jules Gounon","58","1:17.800","1:16:24.583","Green","Track","23.383","35.605","18.812"
"23","GTDPRO","Ross Gunn","58","1:17.610","1:16:25.222","Green","Track","23.361","35.333","18.916"
"5","GTP","Tijmen van der Helm","64","1:13.232","1:16:25.656","Green","Track","22.020","32.989","18.223"
"1","GTD","Bryan Sellers","58","1:18.116","1:16:26.164","Green","Track","23.565","35.231","19.320"
"25","GTP","Connor De Phillippi","64","1:12.708","1:16:26.387","Green","Track","21.573","32.935","18.200"
"77","GTD","Trent Hindman","57","1:18.396","1:16:26.951","Green","Track","23.425","35.735","19.236"
"27","GTD","Roman De Angelis","58","1:18.160","1:16:27.161","Green","Track","23.402","35.592","19.166"
"74","LMP3","Felipe Fraga","60","1:15.825","1:16:27.248","Green","Track","22.632","34.679","18.514"
"60","GTP","Colin Braun","65","1:09.731","1:16:27.468","Green","Track","20.379","31.651","17.701"
"91","GTD","Kay van Berlo","57","1:18.846","1:16:28.431","Green","Track","23.453","35.752","19.641"
"92","GTD","Alec Udell","51","1:19.257","1:16:29.317","Green","Track","23.739","36.622","18.896"
"10","GTP","Filipe Albuquerque","65","1:09.889","1:16:29.808","Green","Track","20.509","31.552","17.828"
"9","GTDPRO","Patrick Pilet","58","1:19.203","1:16:30.324","Green","Track","23.739","36.354","19.110"
"24","GTP","Philipp Eng","64","1:10.695","1:16:31.551","Green","Track","21.442","32.028","17.225"
"7","GTP","Matt Campbell","65","1:08.760","1:16:38.119","Green","Track","20.255","31.475","17.030"
"57","GTD","Philip Ellis","58","1:17.176","1:16:38.148","Green","Track","23.178","35.323","18.675"
"31","GTP","Alexander Sims","65","1:08.759","1:16:39.209","Green","Track","20.905","31.346","16.508"
"32","GTD","Mikael Grenier","58","1:18.013","1:16:47.123","Green","Track","23.676","35.594","18.743"
"96","GTD","Robby Foley","58","1:17.584","1:16:50.050","Green","Track","23.498","35.331","18.755"
"70","GTD","Frederik Schandorff","58","1:17.956","1:16:55.354","Green","Track","23.466","35.737","18.753"
"6","GTP","Nick Tandy","65","1:09.081","1:16:56.196","Green","Track","20.550","31.663","16.868"
"01","GTP","Renger van der Zande","65","1:09.417","1:16:58.507","Green","Track","20.823","31.641","16.953"
"78","GTD","Misha Goikhberg","29","1:17.802","1:17:01.824","Green","Track","23.223","35.738","18.841"
"13","LMP3","Matthew Bell","60","1:14.147","1:17:05.132","Green","Track","21.764","34.643","17.740"
"17","LMP3","Wayne Boyd","60","1:14.923","1:17:08.973","Green","Track","23.061","34.468","17.394"
"97","GTD","Bill Auberlen","58","1:18.370","1:17:11.670","Green","Track","23.588","35.826","18.956"
"66","GTD","Katherine Legge","58","1:18.209","1:17:12.155","Green","Track","23.904","35.308","18.997"
"12","GTD","Aaron Telitz","58","1:17.378","1:17:12.773","Green","Track","23.137","35.558","18.683"
"14","GTDPRO","Jack Hawksworth","59","1:17.022","1:17:19.269","Green","Track","23.109","35.449","18.464"
"3","GTDPRO","Antonio Garcia","59","1:16.848","1:17:21.101","Green","Track","22.842","35.465","18.541"
"33","LMP3","Joao Barbosa","59","1:13.807","1:17:23.244","Green","Track","21.702","34.629","17.476"
"30","LMP3","Garett Grist","60","1:13.778","1:17:23.838","Green","Track","21.901","34.281","17.596"
"4","LMP3","George Staikos","58","1:18.431","1:17:28.449","Green","Track","23.526","36.027","18.878"
"80","GTD","Seb Priaulx","58","1:17.839","1:17:30.131","Green","Track","23.506","35.692","18.641"
"5","GTP","Tijmen van der Helm","65","1:11.754","1:17:37.410","Green","Track","22.377","32.191","17.186"
"25","GTP","Connor De Phillippi","65","1:11.842","1:17:38.229","Yellow","Track","22.199","32.433","17.210"
"60","GTP","Colin Braun","66","1:11.391","1:17:38.859","Yellow","Track","22.054","32.450","16.887"
"10","GTP","Filipe Albuquerque","66","1:14.545","1:17:44.353","Yellow","Track","22.030","33.318","19.197"
"1","GTD","Bryan Sellers","59","1:18.628","1:17:44.792","Yellow","Track","24.075","35.257","19.296"
"24","GTP","Philipp Eng","65","1:13.696","1:17:45.247","Yellow","Track","21.929","32.836","18.931"
"79","GTDPRO","Jules Gounon","59","1:22.696","1:17:47.279","Yellow","Track","23.789","36.421","22.486"
"74","LMP3","Felipe Fraga","61","1:20.746","1:17:47.994","Yellow","Track","23.627","35.558","21.561"
"77","GTD","Trent Hindman","58","1:21.250","1:17:48.201","Yellow","Track","23.679","35.839","21.732"
"27","GTD","Roman De Angelis","59","1:21.458","1:17:48.619","Yellow","Track","24.198","35.902","21.358"
"91","GTD","Kay van Berlo","58","1:20.705","1:17:49.136","Yellow","Track","23.969","35.764","20.972"
"92","GTD","Alec Udell","52","1:20.798","1:17:50.115","Yellow","Track","23.854","35.878","21.066"
"7","GTP","Matt Campbell","66","1:12.814","1:17:50.933","Yellow","Track","20.183","31.490","21.141"
"9","GTDPRO","Patrick Pilet","59","1:21.920","1:17:52.244","Yellow","Track","23.714","35.571","22.635"
"31","GTP","Alexander Sims","66","1:13.710","1:17:52.919","Yellow","Track","20.386","31.266","22.058"
"57","GTD","Philip Ellis","59","1:20.459","1:17:58.607","Yellow","Track","23.269","35.382","21.808"
"32","GTD","Mikael Grenier","59","1:23.227","1:18:10.350","Yellow","Track","23.232","35.701","24.294"
"96","GTD","Robby Foley","59","1:23.451","1:18:13.501","Yellow","Track","23.212","35.284","24.955"
"6","GTP","Nick Tandy","66","1:17.641","1:18:13.837","Yellow","Track","20.729","33.400","23.512"
"01","GTP","Renger van der Zande","66","1:20.485","1:18:18.992","Yellow","Track","20.883","36.549","23.053"
"70","GTD","Frederik Schandorff","59","1:25.128","1:18:20.482","Yellow","Track","23.589","39.097","22.442"
"78","GTD","Misha Goikhberg","30","1:20.822","1:18:22.646","Yellow","Track","23.065","35.433","22.324"
"13","LMP3","Matthew Bell","61","1:22.360","1:18:27.492","Yellow","Track","21.626","38.006","22.728"
"17","LMP3","Wayne Boyd","61","1:20.891","1:18:29.864","Yellow","Track","21.533","36.646","22.712"
"97","GTD","Bill Auberlen","59","1:22.569","1:18:34.239","Yellow","Track","23.442","37.160","21.967"
"66","GTD","Katherine Legge","59","1:27.647","1:18:39.802","Yellow","Track","23.435","41.337","22.875"
"12","GTD","Aaron Telitz","59","1:32.917","1:18:45.690","Yellow","Track","23.294","44.963","24.660"
"14","GTDPRO","Jack Hawksworth","60","1:34.549","1:18:53.818","Yellow","Track","23.287","46.286","24.976"
"3","GTDPRO","Antonio Garcia","60","1:36.501","1:18:57.602","Yellow","Track","23.187","46.552","26.762"
"33","LMP3","Joao Barbosa","60","1:35.420","1:18:58.664","Yellow","Track","22.008","46.771","26.641"
"30","LMP3","Garett Grist","61","1:35.497","1:18:59.335","Yellow","Track","22.018","46.711","26.768"
"4","LMP3","George Staikos","59","1:32.176","1:19:00.625","Yellow","Track","24.551","40.903","26.722"
"80","GTD","Seb Priaulx","59","1:31.625","1:19:01.756","Yellow","Track","24.202","40.230","27.193"
"5","GTP","Tijmen van der Helm","66","1:36.543","1:19:13.953","Yellow","Track","29.617","42.670","24.256"
"25","GTP","Connor De Phillippi","66","1:37.199","1:19:15.428","Yellow","Track","29.965","42.888","24.346"
"60","GTP","Colin Braun","67","2:30.376","1:20:09.235","Yellow","Track","36.624","75.966","37.786"
"10","GTP","Filipe Albuquerque","67","2:25.782","1:20:10.135","Yellow","Track","32.214","75.552","38.016"
"1","GTD","Bryan Sellers","60","2:26.046","1:20:10.838","Yellow","Track","32.647","75.347","38.052"
"24","GTP","Philipp Eng","66","2:26.693","1:20:11.940","Yellow","Track","33.191","75.575","37.927"
"79","GTDPRO","Jules Gounon","60","2:27.091","1:20:14.370","Yellow","Track","31.807","75.894","39.390"
"74","LMP3","Felipe Fraga","62","2:27.338","1:20:15.332","Yellow","Track","31.881","76.787","38.670"
"77","GTD","Trent Hindman","59","2:27.490","1:20:15.691","Yellow","Track","32.093","76.883","38.514"
"27","GTD","Roman De Angelis","60","2:27.904","1:20:16.523","Yellow","Track","32.145","77.356","38.403"
"91","GTD","Kay van Berlo","59","2:28.054","1:20:17.190","Yellow","Track","32.232","77.304","38.518"
"92","GTD","Alec Udell","53","2:27.694","1:20:17.809","Yellow","Track","31.945","77.458","38.291"
"7","GTP","Matt Campbell","67","2:29.100","1:20:20.033","Yellow","Track","32.510","77.660","38.930"
"9","GTDPRO","Patrick Pilet","60","2:28.842","1:20:21.086","Yellow","Track","34.013","75.500","39.329"
"31","GTP","Alexander Sims","67","2:29.352","1:20:22.271","Yellow","Track","34.533","75.231","39.588"
"57","GTD","Philip Ellis","60","2:27.340","1:20:25.947","Yellow","Track","34.953","71.282","41.105"
"32","GTD","Mikael Grenier","60","2:18.089","1:20:28.439","Yellow","Track","30.814","65.441","41.834"
"96","GTD","Robby Foley","60","2:17.404","1:20:30.905","Yellow","Track","28.860","65.437","43.107"
"6","GTP","Nick Tandy","67","2:18.535","1:20:32.372","Yellow","Track","28.945","66.296","43.294"
"01","GTP","Renger van der Zande","67","2:15.025","1:20:34.017","Yellow","Track","30.065","61.025","43.935"
"70","GTD","Frederik Schandorff","60","2:14.169","1:20:34.651","Yellow","Track","29.594","62.443","42.132"
"78","GTD","Misha Goikhberg","31","2:13.401","1:20:36.047","Yellow","Track","30.501","61.430","41.470"
"13","LMP3","Matthew Bell","62","2:10.280","1:20:37.772","Yellow","Track","26.327","62.098","41.855"
"17","LMP3","Wayne Boyd","62","2:09.369","1:20:39.233","Yellow","Track","26.439","61.026","41.904"
"97","GTD","Bill Auberlen","60","2:05.947","1:20:40.186","Yellow","Track","24.762","59.611","41.574"
"66","GTD","Katherine Legge","60","2:04.750","1:20:44.552","Yellow","Track","31.313","50.074","43.363"
"12","GTD","Aaron Telitz","60","2:02.421","1:20:48.111","Yellow","Track","27.588","50.986","43.847"
"14","GTDPRO","Jack Hawksworth","61","1:55.524","1:20:49.342","Yellow","Track","28.384","44.838","42.302"
"3","GTDPRO","Antonio Garcia","61","1:56.169","1:20:53.771","Yellow","Track","26.993","45.206","43.970"
"33","LMP3","Joao Barbosa","61","1:56.262","1:20:54.926","Yellow","Track","26.481","45.676","44.105"
"30","LMP3","Garett Grist","62","1:56.122","1:20:55.457","Yellow","Track","26.596","45.557","43.969"
"4","LMP3","George Staikos","60","1:56.530","1:20:57.155","Yellow","Track","26.479","45.353","44.698"
"80","GTD","Seb Priaulx","60","1:56.894","1:20:58.650","Yellow","Track","27.530","44.440","44.924"
"5","GTP","Tijmen van der Helm","67","1:45.871","1:20:59.824","Yellow","Track","25.262","37.844","42.765"
"25","GTP","Connor De Phillippi","67","1:48.132","1:21:03.560","Yellow","Track","25.000","45.424","37.708"
"79","GTDPRO","Jules Gounon","61","1:41.089","1:21:55.459","Yellow","Track","40.323","39.307","21.459"
"9","GTDPRO","Patrick Pilet","61","1:37.551","1:21:58.637","Yellow","Track","39.660","38.140","19.751"
"1","GTD","Bryan Sellers","61","2:19.854","1:22:30.692","Yellow","Track","42.767","69.050","28.037"
"24","GTP","Philipp Eng","67","2:19.947","1:22:31.887","Yellow","Track","42.329","69.323","28.295"
"77","GTD","Trent Hindman","60","2:17.969","1:22:33.660","Yellow","Track","41.013","68.121","28.835"
"27","GTD","Roman De Angelis","61","2:18.450","1:22:34.973","Yellow","Track","40.716","68.378","29.356"
"91","GTD","Kay van Berlo","60","2:18.778","1:22:35.968","Yellow","Track","40.835","68.190","29.753"
"60","GTP","Colin Braun","68","2:27.499","1:22:36.734","Yellow","Pit","42.739","69.130","35.630"
"10","GTP","Filipe Albuquerque","68","2:26.751","1:22:36.886","Yellow","Pit","42.635","68.762","35.354"
"92","GTD","Alec Udell","54","2:19.391","1:22:37.200","Yellow","Track","41.446","67.783","30.162"
"57","GTD","Philip Ellis","61","2:16.419","1:22:42.366","Yellow","Track","40.878","65.023","30.518"
"32","GTD","Mikael Grenier","61","2:16.428","1:22:44.867","Yellow","Track","42.612","62.883","30.933"
"7","GTP","Matt Campbell","68","2:25.175","1:22:45.208","Yellow","Pit","40.369","67.507","37.299"
"31","GTP","Alexander Sims","68","2:23.648","1:22:45.919","Yellow","Pit","39.748","66.589","37.311"
"96","GTD","Robby Foley","61","2:15.329","1:22:46.234","Yellow","Track","41.921","62.337","31.071"
"70","GTD","Frederik Schandorff","61","2:12.904","1:22:47.555","Yellow","Track","40.702","62.689","29.513"
"78","GTD","Misha Goikhberg","32","2:12.379","1:22:48.426","Yellow","Track","40.797","62.494","29.088"
"97","GTD","Bill Auberlen","61","2:10.718","1:22:50.904","Yellow","Track","40.841","61.751","28.126"
"6","GTP","Nick Tandy","68","2:18.979","1:22:51.351","Yellow","Pit","41.066","62.034","35.879"
"01","GTP","Renger van der Zande","68","2:17.918","1:22:51.935","Yellow","Pit","40.603","62.226","35.089"
"66","GTD","Katherine Legge","61","2:09.788","1:22:54.340","Yellow","Track","37.569","62.401","29.818"
"12","GTD","Aaron Telitz","61","2:09.994","1:22:58.105","Yellow","Track","34.920","63.811","31.263"
"14","GTDPRO","Jack Hawksworth","62","2:09.792","1:22:59.134","Yellow","Track","34.615","63.827","31.350"
"3","GTDPRO","Antonio Garcia","62","2:06.838","1:23:00.609","Yellow","Track","31.488","63.937","31.413"
"33","LMP3","Joao Barbosa","62","2:06.742","1:23:01.668","Yellow","Track","31.280","64.498","30.964"
"4","LMP3","George Staikos","61","2:05.333","1:23:02.488","Yellow","Track","30.970","64.139","30.224"
"80","GTD","Seb Priaulx","61","2:04.446","1:23:03.096","Yellow","Track","30.363","65.074","29.009"
"74","LMP3","Felipe Fraga","63","2:50.263","1:23:05.595","Yellow","Pit","40.803","67.985","61.475"
"25","GTP","Connor De Phillippi","68","2:08.748","1:23:12.308","Yellow","Pit","29.805","62.011","36.932"
"79","GTDPRO","Jules Gounon","62","1:22.152","1:23:17.611","Yellow","Track","24.892","36.723","20.537"
"9","GTDPRO","Patrick Pilet","62","1:19.585","1:23:18.222","Yellow","Track","23.584","35.716","20.285"
"17","LMP3","Wayne Boyd","63","2:43.605","1:23:22.838","Yellow","Pit","40.633","61.708","61.264"
"13","LMP3","Matthew Bell","63","2:46.653","1:23:24.425","Yellow","Pit","41.056","61.625","63.972"
"5","GTP","Tijmen van der Helm","68","2:37.595","1:23:37.419","Yellow","Pit","30.146","64.947","62.502"
"30","LMP3","Garett Grist","63","2:43.910","1:23:39.367","Yellow","Pit","31.607","64.288","68.015"
"24","GTP","Philipp Eng","68","2:13.630","1:24:45.517","Yellow","Track","38.288","65.410","29.932"
"77","GTD","Trent Hindman","61","2:12.270","1:24:45.930","Yellow","Track","37.146","65.140","29.984"
"91","GTD","Kay van Berlo","61","2:10.780","1:24:46.748","Yellow","Track","36.129","65.138","29.513"
"92","GTD","Alec Udell","55","2:10.177","1:24:47.377","Yellow","Track","35.754","64.934","29.489"
"78","GTD","Misha Goikhberg","33","2:00.746","1:24:49.172","Yellow","Track","30.071","63.046","27.629"
"1","GTD","Bryan Sellers","62","2:20.619","1:24:51.311","Yellow","Pit","38.646","65.435","36.538"
"27","GTD","Roman De Angelis","62","2:17.686","1:24:52.659","Yellow","Pit","36.467","64.838","36.381"
"66","GTD","Katherine Legge","62","2:01.086","1:24:55.426","Yellow","Track","31.887","57.976","31.223"
"33","LMP3","Joao Barbosa","63","1:54.114","1:24:55.782","Yellow","Track","33.606","52.570","27.938"
"4","LMP3","George Staikos","62","1:54.529","1:24:57.017","Yellow","Track","33.409","52.655","28.465"
"10","GTP","Filipe Albuquerque","69","2:22.459","1:24:59.345","Yellow","Track","64.256","52.384","25.819"
"31","GTP","Alexander Sims","69","2:15.000","1:25:00.919","Yellow","Track","56.397","53.380","25.223"
"12","GTD","Aaron Telitz","62","2:03.215","1:25:01.320","Yellow","Pit","33.264","53.768","36.183"
"14","GTDPRO","Jack Hawksworth","63","2:02.418","1:25:01.552","Yellow","Pit","33.359","53.363","35.696"
"3","GTDPRO","Antonio Garcia","63","2:01.527","1:25:02.136","Yellow","Pit","33.440","52.514","35.573"
"60","GTP","Colin Braun","69","2:25.718","1:25:02.452","Yellow","Track","66.584","53.063","26.071"
"74","LMP3","Felipe Fraga","64","1:57.885","1:25:03.480","Yellow","Track","40.084","51.320","26.481"
"7","GTP","Matt Campbell","69","2:20.482","1:25:05.690","Yellow","Track","63.774","49.785","26.923"
"6","GTP","Nick Tandy","69","2:15.731","1:25:07.082","Yellow","Track","60.113","48.610","27.008"
"17","LMP3","Wayne Boyd","64","1:44.967","1:25:07.805","Yellow","Track","33.948","44.121","26.898"
"01","GTP","Renger van der Zande","69","2:17.744","1:25:09.679","Yellow","Track","70.091","42.090","25.563"
"79","GTDPRO","Jules Gounon","63","1:52.347","1:25:09.958","Yellow","Pit","28.756","51.005","32.586"
"9","GTDPRO","Patrick Pilet","63","1:52.297","1:25:10.519","Yellow","Pit","28.899","50.497","32.901"
"13","LMP3","Matthew Bell","64","1:47.363","1:25:11.788","Yellow","Track","39.296","43.894","24.173"
"25","GTP","Connor De Phillippi","69","2:00.316","1:25:12.624","Yellow","Track","52.436","43.891","23.989"
"57","GTD","Philip Ellis","62","2:36.854","1:25:19.220","Yellow","Pit","31.467","64.926","60.461"
"32","GTD","Mikael Grenier","62","2:35.489","1:25:20.356","Yellow","Pit","31.321","63.551","60.617"
"5","GTP","Tijmen van der Helm","69","1:43.998","1:25:21.417","Yellow","Track","40.000","40.698","23.300"
"30","LMP3","Garett Grist","64","1:43.982","1:25:23.349","Yellow","Track","38.852","42.171","22.959"
"70","GTD","Frederik Schandorff","62","2:37.469","1:25:25.024","Yellow","Pit","30.444","63.063","63.962"
"97","GTD","Bill Auberlen","62","2:38.321","1:25:29.225","Yellow","Pit","27.988","62.975","67.358"
"96","GTD","Robby Foley","62","2:44.654","1:25:30.888","Yellow","Pit","30.364","63.874","70.416"
"80","GTD","Seb Priaulx","62","2:28.693","1:25:31.789","Yellow","Pit","33.409","52.621","62.663"
"24","GTP","Philipp Eng","69","2:13.203","1:26:58.720","Yellow","Track","43.734","64.570","24.899"
"77","GTD","Trent Hindman","62","2:13.386","1:26:59.316","Yellow","Track","43.958","64.302","25.126"
"91","GTD","Kay van Berlo","62","2:13.052","1:26:59.800","Yellow","Track","43.705","64.277","25.070"
"92","GTD","Alec Udell","56","2:12.812","1:27:00.189","Yellow","Track","43.783","64.093","24.936"
"78","GTD","Misha Goikhberg","34","2:11.858","1:27:01.030","Yellow","Track","42.472","63.963","25.423"
"33","LMP3","Joao Barbosa","64","2:06.586","1:27:02.368","Yellow","Track","37.988","63.707","24.891"
"4","LMP3","George Staikos","63","2:07.148","1:27:04.165","Yellow","Track","37.481","63.851","25.816"
"66","GTD","Katherine Legge","63","2:12.977","1:27:08.403","Yellow","Track","37.594","63.952","31.431"
"10","GTP","Filipe Albuquerque","70","2:09.901","1:27:09.246","Yellow","Track","36.265","63.814","29.822"
"31","GTP","Alexander Sims","70","2:09.357","1:27:10.276","Yellow","Track","35.607","64.226","29.524"
"60","GTP","Colin Braun","70","2:08.533","1:27:10.985","Yellow","Track","34.815","64.404","29.314"
"74","LMP3","Felipe Fraga","65","2:08.567","1:27:12.047","Yellow","Track","35.374","65.057","28.136"
"7","GTP","Matt Campbell","70","2:07.369","1:27:13.059","Yellow","Track","33.978","65.364","28.027"
"6","GTP","Nick Tandy","70","2:07.525","1:27:14.607","Yellow","Track","33.661","65.689","28.175"
"17","LMP3","Wayne Boyd","65","2:07.771","1:27:15.576","Yellow","Track","33.750","65.600","28.421"
"01","GTP","Renger van der Zande","70","2:07.054","1:27:16.733","Yellow","Track","33.318","65.641","28.095"
"13","LMP3","Matthew Bell","65","2:06.256","1:27:18.044","Yellow","Track","31.992","67.630","26.634"
"25","GTP","Connor De Phillippi","70","2:06.964","1:27:19.588","Yellow","Track","32.839","68.539","25.586"
"5","GTP","Tijmen van der Helm","70","1:59.715","1:27:21.132","Yellow","Track","28.766","64.866","26.083"
"30","LMP3","Garett Grist","65","1:58.752","1:27:22.101","Yellow","Track","28.073","65.612","25.067"
"1","GTD","Bryan Sellers","63","2:39.222","1:27:30.533","Yellow","Track","64.074","69.123","26.025"
"57","GTD","Philip Ellis","63","2:11.923","1:27:31.143","Yellow","Track","40.031","66.314","25.578"
"32","GTD","Mike Skeen","63","2:12.070","1:27:32.426","Yellow","Track","40.062","66.174","25.834"
"27","GTD","Marco Sorensen","63","2:40.345","1:27:33.004","Yellow","Track","69.073","66.205","25.067"
"70","GTD","Frederik Schandorff","63","2:08.469","1:27:33.493","Yellow","Track","37.262","66.232","24.975"
"12","GTD","Aaron Telitz","63","2:36.653","1:27:37.973","Yellow","Track","63.644","65.661","27.348"
"97","GTD","Bill Auberlen","63","2:10.091","1:27:39.316","Yellow","Track","38.715","65.633","25.743"
"96","GTD","Robby Foley","63","2:09.517","1:27:40.405","Yellow","Track","38.832","65.355","25.330"
"9","GTDPRO","Patrick Pilet","64","2:32.403","1:27:42.922","Yellow","Track","62.238","64.299","25.866"
"14","GTDPRO","Ben Barnicoat","64","2:43.548","1:27:45.100","Yellow","Track","75.264","60.980","27.304"
"3","GTDPRO","Antonio Garcia","64","2:43.760","1:27:45.896","Yellow","Track","75.507","61.102","27.151"
"79","GTDPRO","Daniel Juncadella","64","2:44.392","1:27:54.350","Yellow","Pit","73.096","57.957","33.339"
"80","GTD","Seb Priaulx","63","2:24.080","1:27:55.869","Yellow","Pit","38.633","65.391","40.056"
"33","LMP3","Joao Barbosa","65","1:20.752","1:28:23.120","Yellow","Track","23.546","38.891","18.315"
"4","LMP3","George Staikos","64","1:24.954","1:28:29.119","Yellow","Track","24.678","40.205","20.071"
"24","GTP","Philipp Eng","70","1:36.888","1:28:35.608","Yellow","Pit","23.895","43.781","29.212"
"91","GTD","Kay van Berlo","63","1:53.258","1:28:53.058","Yellow","Pit","24.094","37.339","51.825"
"77","GTD","Trent Hindman","63","1:57.330","1:28:56.646","Yellow","Pit","24.106","37.540","55.684"
"78","GTD","Misha Goikhberg","35","2:10.051","1:29:11.081","Yellow","Pit","24.130","37.936","67.985"
"92","GTD","Alec Udell","57","2:26.547","1:29:26.736","Yellow","Pit","24.414","37.800","84.333"
"10","GTP","Filipe Albuquerque","71","2:19.098","1:29:28.344","Yellow","Track","41.849","65.536","31.713"
"31","GTP","Alexander Sims","71","2:18.863","1:29:29.139","Yellow","Track","41.387","66.176","31.300"
"60","GTP","Colin Braun","71","2:19.254","1:29:30.239","Yellow","Track","41.333","66.533","31.388"
"7","GTP","Matt Campbell","71","2:18.281","1:29:31.340","Yellow","Track","39.725","67.110","31.446"
"6","GTP","Nick Tandy","71","2:17.501","1:29:32.108","Yellow","Track","38.922","67.818","30.761"
"01","GTP","Renger van der Zande","71","2:16.320","1:29:33.053","Yellow","Track","37.512","68.399","30.409"
"25","GTP","Connor De Phillippi","71","2:15.462","1:29:35.050","Yellow","Track","36.006","68.837","30.619"
"5","GTP","Tijmen van der Helm","71","2:15.507","1:29:36.639","Yellow","Track","35.127","69.227","31.153"
"74","LMP3","Felipe Fraga","66","2:25.690","1:29:37.737","Yellow","Track","43.631","71.836","30.223"
"17","LMP3","Wayne Boyd","66","2:22.966","1:29:38.542","Yellow","Track","41.186","71.615","30.165"
"13","LMP3","Matthew Bell","66","2:21.423","1:29:39.467","Yellow","Track","39.613","71.847","29.963"
