"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"70","GTD","Brendan Iribe","22","1:19.483","34:44.654","Green","Track","24.134","36.235","19.114"
"60","GTP","Tom Blomqvist","19","1:20.677","34:47.603","Green","Pit","21.864","31.817","26.996"
"31","GTP","Alexander Sims","16","1:08.551","34:50.796","Green","Track","20.456","31.771","16.324"
"3","GTDPRO","Antonio Garcia","19","1:27.221","34:54.157","Green","Pit","23.573","36.061","27.587"
"66","GTD","Katherine Legge","17","3:59.916","34:56.060","Green","Pit","24.870","36.817","178.229"
"01","GTP","Sebastien Bourdais","7","1:10.754","34:56.241","Green","Track","21.512","32.106","17.136"
"13","LMP3","Orey Fidani","18","1:15.349","35:02.166","Green","Track","22.535","34.718","18.096"
"33","LMP3","Joao Barbosa","17","1:14.319","35:09.648","Green","Track","22.111","34.555","17.653"
"24","GTP","Augusto Farfus","20","1:10.597","35:11.641","Green","Track","22.086","31.672","16.839"
"79","GTDPRO","Daniel Juncadella","19","1:17.451","35:21.931","Green","Track","23.350","35.528","18.573"
"32","GTD","Mike Skeen","14","1:30.251","35:24.283","Green","Track","35.410","35.955","18.886"
"17","LMP3","Wayne Boyd","22","1:14.485","35:36.062","Green","Track","21.945","34.458","18.082"
"96","GTD","Patrick Gallagher","21","1:20.894","35:37.294","Green","Track","25.163","35.865","19.866"
"25","GTP","Nick Yelloly","18","11:15.975","35:39.584","Green","Track","625.564","32.905","17.506"
"12","GTD","Aaron Telitz","18","1:17.765","35:41.086","Green","Track","23.280","35.732","18.753"
"91","GTD","Kay van Berlo","21","2:33.887","35:45.352","Green","Pit","23.637","36.496","93.754"
"97","GTD","Chandler Hull","21","1:19.302","35:45.959","Green","Track","23.742","35.700","19.860"
"6","GTP","Nick Tandy","16","1:12.977","35:46.690","Green","Track","22.074","32.177","18.726"
"27","GTD","Roman De Angelis","18","1:19.806","35:46.796","Green","Track","23.620","35.879","20.307"
"57","GTD","Russell Ward","24","1:18.298","35:47.988","Green","Track","23.730","35.570","18.998"
"4","LMP3","Antoine Comeau","17","1:19.143","35:54.196","Green","Track","24.154","35.600","19.389"
"5","GTP","Tijmen van der Helm","22","1:20.817","35:54.735","Green","Track","26.317","34.941","19.559"
"80","GTD","Seb Priaulx","18","1:17.764","35:55.691","Green","Track","23.361","35.651","18.752"
"70","GTD","Brendan Iribe","23","1:19.026","36:03.680","Green","Track","23.868","35.949","19.209"
"01","GTP","Sebastien Bourdais","8","1:09.933","36:06.174","Green","Track","21.145","31.864","16.924"
"31","GTP","Alexander Sims","17","1:19.058","36:09.854","Green","Pit","20.946","31.950","26.162"
"13","LMP3","Orey Fidani","19","1:14.346","36:16.512","Green","Track","22.176","34.516","17.654"
"24","GTP","Augusto Farfus","21","1:09.558","36:21.199","Green","Track","20.703","32.033","16.822"
"33","LMP3","Joao Barbosa","18","1:13.444","36:23.092","Green","Track","21.758","34.316","17.370"
"66","GTD","Katherine Legge","18","1:30.823","36:26.883","Green","Track","34.614","37.376","18.833"
"23","GTDPRO","Alex Riberas","19","5:36.807","36:37.822","Green","Track","282.012","36.022","18.773"
"79","GTDPRO","Daniel Juncadella","20","1:17.294","36:39.225","Green","Track","23.236","35.433","18.625"
"32","GTD","Mike Skeen","15","1:17.914","36:42.197","Green","Track","23.552","35.611","18.751"
"25","GTP","Nick Yelloly","19","1:10.819","36:50.403","Green","Track","21.882","32.046","16.891"
"96","GTD","Patrick Gallagher","22","1:19.565","36:56.859","Green","Track","23.944","36.198","19.423"
"12","GTD","Aaron Telitz","19","1:17.478","36:58.564","Green","Track","23.252","35.739","18.487"
"6","GTP","Nick Tandy","17","1:12.584","36:59.274","Green","Track","23.050","32.341","17.193"
"97","GTD","Chandler Hull","22","1:19.722","37:05.681","Green","Track","24.166","35.967","19.589"
"57","GTD","Russell Ward","25","1:18.544","37:06.532","Green","Track","23.836","35.473","19.235"
"27","GTD","Roman De Angelis","19","1:20.307","37:07.103","Green","Track","23.758","35.820","20.729"
"5","GTP","Tijmen van der Helm","23","1:16.451","37:11.186","Green","Track","23.588","34.088","18.775"
"4","LMP3","Antoine Comeau","18","1:18.147","37:12.343","Green","Track","23.468","35.978","18.701"
"80","GTD","Seb Priaulx","19","1:18.154","37:13.845","Green","Track","23.435","35.987","18.732"
"01","GTP","Sebastien Bourdais","9","1:12.113","37:18.287","Green","Track","22.519","32.570","17.024"
"70","GTD","Brendan Iribe","24","1:20.170","37:23.850","Green","Track","24.764","36.269","19.137"
"91","GTD","Alan Metni","22","1:44.513","37:29.865","Green","Track","45.521","38.410","20.582"
"24","GTP","Augusto Farfus","22","1:09.521","37:30.720","Green","Track","20.494","31.972","17.055"
"13","LMP3","Orey Fidani","20","1:15.640","37:32.152","Green","Track","21.904","35.266","18.470"
"33","LMP3","Joao Barbosa","19","1:13.958","37:37.050","Green","Track","21.725","34.760","17.473"
"66","GTD","Katherine Legge","19","1:17.413","37:44.296","Green","Track","23.462","35.416","18.535"
"23","GTDPRO","Alex Riberas","20","1:17.306","37:55.128","Green","Track","23.068","35.575","18.663"
"79","GTDPRO","Daniel Juncadella","21","1:17.683","37:56.908","Green","Track","23.330","35.604","18.749"
"25","GTP","Nick Yelloly","20","1:09.230","37:59.633","Green","Track","20.922","31.716","16.592"
"10","GTP","Ricky Taylor","15","9:37.611","38:08.066","Green","Track","526.298","34.161","17.152"
"6","GTP","Nick Tandy","18","1:10.741","38:10.015","Green","Track","21.790","32.118","16.833"
"96","GTD","Patrick Gallagher","23","1:18.614","38:15.473","Green","Track","23.926","35.573","19.115"
"97","GTD","Chandler Hull","23","1:19.188","38:24.869","Green","Track","23.674","35.877","19.637"
"57","GTD","Russell Ward","26","1:18.723","38:25.255","Green","Track","23.656","35.506","19.561"
"12","GTD","Aaron Telitz","20","1:26.801","38:25.365","Green","Pit","23.634","35.792","27.375"
"27","GTD","Roman De Angelis","20","1:18.769","38:25.872","Green","Track","24.378","35.551","18.840"
"5","GTP","Tijmen van der Helm","24","1:15.049","38:26.235","Green","Track","23.037","33.335","18.677"
"4","LMP3","Antoine Comeau","19","1:18.498","38:30.841","Green","Track","23.061","35.432","20.005"
"80","GTD","Seb Priaulx","20","1:17.423","38:31.268","Green","Track","23.318","35.426","18.679"
"01","GTP","Sebastien Bourdais","10","1:21.105","38:39.392","Green","Pit","20.812","32.065","28.228"
"14","GTDPRO","Jack Hawksworth","14","9:17.637","38:40.450","Green","Track","502.514","36.555","18.568"
"24","GTP","Augusto Farfus","23","1:10.465","38:41.185","Green","Track","21.709","31.736","17.020"
"70","GTD","Brendan Iribe","25","1:20.394","38:44.244","Green","Track","25.010","36.024","19.360"
"13","LMP3","Orey Fidani","21","1:15.865","38:48.017","Green","Track","22.888","35.219","17.758"
"91","GTD","Alan Metni","23","1:22.488","38:52.353","Green","Track","24.711","37.713","20.064"
"74","LMP3","Gar Robinson","21","5:40.774","38:55.393","Green","Pit","24.002","35.126","281.646"
"25","GTP","Nick Yelloly","21","1:11.159","39:10.792","Green","Track","21.684","32.811","16.664"
"23","GTDPRO","Alex Riberas","21","1:17.817","39:12.945","Green","Track","23.356","35.652","18.809"
"7","GTP","Matt Campbell","12","13:25.859","39:13.037","Green","Track","752.958","34.513","18.388"
"10","GTP","Ricky Taylor","16","1:08.434","39:16.500","Green","Track","20.426","31.741","16.267"
"6","GTP","Nick Tandy","19","1:09.114","39:19.129","Green","Track","20.727","31.712","16.675"
"79","GTDPRO","Daniel Juncadella","22","1:27.468","39:24.376","Green","Pit","24.506","35.996","26.966"
"96","GTD","Patrick Gallagher","24","1:18.478","39:33.951","Green","Track","23.911","35.596","18.971"
"5","GTP","Tijmen van der Helm","25","1:15.606","39:41.841","Green","Track","23.869","33.516","18.221"
"97","GTD","Chandler Hull","24","1:19.250","39:44.119","Green","Track","23.771","35.961","19.518"
"4","LMP3","Antoine Comeau","20","1:17.867","39:48.708","Green","Track","23.138","36.025","18.704"
"24","GTP","Augusto Farfus","24","1:10.415","39:51.600","Green","Track","21.022","31.577","17.816"
"57","GTD","Russell Ward","27","1:27.695","39:52.950","Green","Track","24.605","42.023","21.067"
"27","GTD","Roman De Angelis","21","1:29.431","39:55.303","Green","Pit","25.019","36.083","28.329"
"14","GTDPRO","Jack Hawksworth","15","1:17.068","39:57.518","Green","Track","23.118","35.593","18.357"
"70","GTD","Brendan Iribe","26","1:18.997","40:03.241","Green","Track","23.893","36.031","19.073"
"13","LMP3","Orey Fidani","22","1:15.405","40:03.422","Green","Track","22.333","34.622","18.450"
"78","GTD","Misha Goikhberg","18","5:29.908","40:10.918","Green","Pit","23.272","35.450","271.186"
"91","GTD","Alan Metni","24","1:19.847","40:12.200","Green","Track","24.040","36.277","19.530"
"25","GTP","Nick Yelloly","22","1:09.323","40:20.115","Green","Track","20.597","32.081","16.645"
"3","GTDPRO","Antonio Garcia","20","5:28.260","40:22.417","Green","Track","273.495","36.060","18.705"
"74","LMP3","Gar Robinson","22","1:28.527","40:23.920","Green","Track","34.176","35.798","18.553"
"7","GTP","Matt Campbell","13","1:12.435","40:25.472","Green","Track","22.143","32.553","17.739"
"10","GTP","Ricky Taylor","17","1:09.176","40:25.676","Green","Track","20.581","31.653","16.942"
"6","GTP","Nick Tandy","20","1:08.968","40:28.097","Green","Track","20.674","31.718","16.576"
"23","GTDPRO","Alex Riberas","22","1:18.282","40:31.227","Green","Track","23.694","35.767","18.821"
"77","GTD","Alan Brynjolfsson","20","6:34.390","40:32.226","Green","Pit","37.639","37.008","319.743"
"17","LMP3","Wayne Boyd","23","4:58.293","40:34.355","Green","Pit","22.289","34.998","241.006"
"32","GTD","Mike Skeen","16","4:01.876","40:44.073","Green","Pit","24.536","36.781","180.559"
"96","GTD","Patrick Gallagher","25","1:18.622","40:52.573","Green","Track","23.995","35.588","19.039"
"5","GTP","Tijmen van der Helm","26","1:12.621","40:54.462","Green","Track","22.160","32.832","17.629"
"24","GTP","Augusto Farfus","25","1:08.989","41:00.589","Green","Track","20.645","31.714","16.630"
"97","GTD","Chandler Hull","25","1:19.663","41:03.782","Green","Track","23.858","36.189","19.616"
"4","LMP3","Antoine Comeau","21","1:18.570","41:07.278","Green","Track","23.111","36.695","18.764"
"57","GTD","Russell Ward","28","1:18.796","41:11.746","Green","Track","23.648","35.919","19.229"
"14","GTDPRO","Jack Hawksworth","16","1:17.183","41:14.701","Green","Track","23.015","35.579","18.589"
"13","LMP3","Orey Fidani","23","1:17.142","41:20.564","Green","Track","23.707","35.459","17.976"
"70","GTD","Brendan Iribe","27","1:18.625","41:21.866","Green","Track","23.630","35.835","19.160"
"25","GTP","Nick Yelloly","23","1:08.837","41:28.952","Green","Track","20.615","31.656","16.566"
"33","LMP3","Joao Barbosa","20","3:54.983","41:32.033","Green","Pit","21.697","34.614","178.672"
"91","GTD","Alan Metni","25","1:20.024","41:32.224","Green","Track","24.016","36.322","19.686"
"10","GTP","Ricky Taylor","18","1:11.196","41:36.872","Green","Track","20.821","32.377","17.998"
"7","GTP","Matt Campbell","14","1:12.347","41:37.819","Green","Track","22.214","32.491","17.642"
"78","GTD","Misha Goikhberg","19","1:26.969","41:37.887","Green","Track","32.067","35.340","19.562"
"6","GTP","Nick Tandy","21","1:10.678","41:38.775","Green","Track","20.681","31.833","18.164"
"3","GTDPRO","Antonio Garcia","21","1:17.411","41:39.828","Green","Track","22.901","35.678","18.832"
"74","LMP3","Gar Robinson","23","1:16.090","41:40.010","Green","Track","22.324","35.463","18.303"
"23","GTDPRO","Alex Riberas","23","1:17.506","41:48.733","Green","Track","23.204","35.561","18.741"
"9","GTDPRO","Klaus Bachler","18","11:50.656","41:50.229","Green","Track","656.077","35.730","18.849"
"80","GTD","Seb Priaulx","21","3:24.873","41:56.141","Green","Pit","23.728","35.837","145.308"
"17","LMP3","Wayne Boyd","24","1:26.980","42:01.335","Green","Track","33.930","35.170","17.880"
"77","GTD","Alan Brynjolfsson","21","1:31.043","42:03.269","Green","Track","35.011","36.400","19.632"
"5","GTP","Tijmen van der Helm","27","1:11.927","42:06.389","Green","Track","22.254","32.391","17.282"
"24","GTP","Augusto Farfus","26","1:08.724","42:09.313","Green","Track","20.593","31.562","16.569"
"32","GTD","Mikael Grenier","17","1:35.147","42:19.220","Green","Track","36.855","37.873","20.419"
"97","GTD","Chandler Hull","26","1:19.289","42:23.071","Green","Track","23.781","36.004","19.504"
"4","LMP3","Antoine Comeau","22","1:17.196","42:24.474","Green","Track","23.006","35.484","18.706"
"57","GTD","Russell Ward","29","1:18.285","42:30.031","Green","Track","23.583","35.582","19.120"
"79","GTDPRO","Jules Gounon","23","3:06.212","42:30.588","Green","Track","129.897","36.733","19.582"
"13","LMP3","Orey Fidani","24","1:15.006","42:35.570","Green","Track","22.446","34.647","17.913"
"14","GTDPRO","Jack Hawksworth","17","1:23.261","42:37.962","Green","Track","23.520","40.302","19.439"
"25","GTP","Nick Yelloly","24","1:09.809","42:38.761","Green","Track","21.238","31.792","16.779"
"66","GTD","Katherine Legge","20","4:57.514","42:41.810","Green","Pit","24.153","36.414","236.947"
"70","GTD","Brendan Iribe","28","1:21.033","42:42.899","Green","Track","25.849","36.149","19.035"
"27","GTD","Roman De Angelis","22","2:49.869","42:45.172","Green","Track","115.313","35.869","18.687"
"10","GTP","Ricky Taylor","19","1:10.239","42:47.111","Green","Track","20.384","33.025","16.830"
"7","GTP","Matt Campbell","15","1:11.527","42:49.346","Green","Track","21.119","32.153","18.255"
"92","GTD","Alec Udell","16","11:13.102","42:51.554","Green","Pit","23.537","35.991","613.574"
"91","GTD","Alan Metni","26","1:19.697","42:51.921","Green","Track","23.775","36.659","19.263"
"78","GTD","Misha Goikhberg","20","1:18.274","42:56.161","Green","Track","24.082","35.482","18.710"
"74","LMP3","Gar Robinson","24","1:16.323","42:56.333","Green","Track","23.099","34.864","18.360"
"6","GTP","Nick Tandy","22","1:21.849","43:00.624","Green","Pit","22.776","32.028","27.045"
"3","GTDPRO","Antonio Garcia","22","1:21.298","43:01.126","Green","Track","25.040","36.836","19.422"
"33","LMP3","Lance Willsey","21","1:33.573","43:05.606","Green","Track","37.720","36.558","19.295"
"23","GTDPRO","Alex Riberas","24","1:18.060","43:06.793","Green","Track","23.447","35.587","19.026"
"9","GTDPRO","Klaus Bachler","19","1:17.526","43:07.755","Green","Track","23.323","35.447","18.756"
"17","LMP3","Wayne Boyd","25","1:13.951","43:15.286","Green","Track","22.136","34.392","17.423"
"5","GTP","Tijmen van der Helm","28","1:11.075","43:17.464","Green","Track","21.765","32.359","16.951"
"77","GTD","Alan Brynjolfsson","22","1:19.810","43:23.079","Green","Track","24.396","36.034","19.380"
"24","GTP","Augusto Farfus","27","1:20.586","43:29.899","Green","Pit","21.856","31.727","27.003"
"80","GTD","PJ Hyett","22","1:35.822","43:31.963","Green","Track","37.210","38.025","20.587"
"32","GTD","Mikael Grenier","18","1:21.442","43:40.662","Green","Track","25.061","36.720","19.661"
"97","GTD","Chandler Hull","27","1:19.448","43:42.519","Green","Track","24.233","35.735","19.480"
"96","GTD","Patrick Gallagher","26","2:52.586","43:45.159","Green","Pit","24.196","37.444","110.946"
"57","GTD","Russell Ward","30","1:17.616","43:47.647","Green","Track","23.301","35.429","18.886"
"25","GTP","Nick Yelloly","25","1:10.490","43:49.251","Green","Track","20.979","31.954","17.557"
"79","GTDPRO","Jules Gounon","24","1:18.817","43:49.405","Green","Track","23.666","35.953","19.198"
"13","LMP3","Orey Fidani","25","1:16.040","43:51.610","Green","Track","22.274","35.079","18.687"
"14","GTDPRO","Jack Hawksworth","18","1:17.496","43:55.458","Green","Track","23.196","35.706","18.594"
"7","GTP","Matt Campbell","16","1:09.834","43:59.180","Green","Track","20.787","32.017","17.030"
"70","GTD","Brendan Iribe","29","1:18.201","44:01.100","Green","Track","23.487","35.607","19.107"
"27","GTD","Roman De Angelis","23","1:17.721","44:02.893","Green","Track","23.402","35.582","18.737"
"10","GTP","Ricky Taylor","20","1:18.545","44:05.656","Green","Pit","20.754","32.091","25.700"
"91","GTD","Alan Metni","27","1:18.832","44:10.753","Green","Track","23.654","36.007","19.171"
"74","LMP3","Gar Robinson","25","1:18.089","44:14.422","Green","Track","24.251","35.889","17.949"
"78","GTD","Misha Goikhberg","21","1:19.790","44:15.951","Green","Track","24.616","36.373","18.801"
"3","GTDPRO","Antonio Garcia","23","1:19.025","44:20.151","Green","Track","24.157","36.284","18.584"
"92","GTD","Alec Udell","17","1:29.722","44:21.276","Green","Track","34.191","36.414","19.117"
"33","LMP3","Lance Willsey","22","1:20.648","44:26.254","Green","Track","23.652","37.909","19.087"
"9","GTDPRO","Klaus Bachler","20","1:19.093","44:26.848","Green","Track","23.271","36.506","19.316"
"5","GTP","Tijmen van der Helm","29","1:10.880","44:28.344","Green","Track","21.252","31.832","17.796"
"17","LMP3","Wayne Boyd","26","1:14.313","44:29.599","Green","Track","21.740","34.167","18.406"
"66","GTD","Sheena Monk","21","1:48.340","44:30.150","Green","Track","43.352","43.892","21.096"
"23","GTDPRO","Alex Riberas","25","1:30.599","44:37.392","Green","Pit","23.678","37.493","29.428"
"77","GTD","Alan Brynjolfsson","23","1:18.471","44:41.550","Green","Track","23.897","35.719","18.855"
"80","GTD","PJ Hyett","23","1:22.051","44:54.014","Green","Track","25.241","37.008","19.802"
"32","GTD","Mikael Grenier","19","1:19.358","45:00.020","Green","Track","23.964","36.187","19.207"
"97","GTD","Chandler Hull","28","1:18.828","45:01.347","Green","Track","23.754","35.791","19.283"
"1","GTD","Bryan Sellers","18","12:58.038","45:03.041","Green","Track","722.351","35.718","19.969"
"57","GTD","Russell Ward","31","1:18.626","45:06.273","Green","Track","23.583","35.924","19.119"
"79","GTDPRO","Jules Gounon","25","1:18.333","45:07.738","Green","Track","23.637","35.730","18.966"
"13","LMP3","Orey Fidani","26","1:16.405","45:08.015","Green","Track","22.857","34.818","18.730"
"7","GTP","Matt Campbell","17","1:09.714","45:08.894","Green","Track","20.736","32.207","16.771"
"25","GTP","Nick Yelloly","26","1:21.319","45:10.570","Green","Pit","22.039","32.126","27.154"
"14","GTDPRO","Jack Hawksworth","19","1:17.298","45:12.756","Green","Track","23.199","35.687","18.412"
"96","GTD","Patrick Gallagher","27","1:30.594","45:15.753","Green","Track","34.562","36.658","19.374"
"12","GTD","Aaron Telitz","21","6:52.605","45:17.970","Green","Track","356.464","36.000","20.141"
"70","GTD","Brendan Iribe","30","1:18.232","45:19.332","Green","Track","23.521","35.753","18.958"
"27","GTD","Roman De Angelis","24","1:17.433","45:20.326","Green","Track","23.222","35.441","18.770"
"91","GTD","Alan Metni","28","1:19.516","45:30.269","Green","Track","23.804","36.050","19.662"
"74","LMP3","Gar Robinson","26","1:15.958","45:30.380","Green","Track","21.869","34.732","19.357"
"78","GTD","Misha Goikhberg","22","1:16.948","45:32.899","Green","Track","23.232","35.168","18.548"
"3","GTDPRO","Antonio Garcia","24","1:16.930","45:37.081","Green","Track","23.062","35.491","18.377"
"92","GTD","Alec Udell","18","1:17.426","45:38.702","Green","Track","23.466","35.418","18.542"
"5","GTP","Tijmen van der Helm","30","1:11.441","45:39.785","Green","Track","22.006","32.477","16.958"
"17","LMP3","Wayne Boyd","27","1:16.275","45:45.874","Green","Track","22.386","34.839","19.050"
"33","LMP3","Lance Willsey","23","1:19.673","45:45.927","Green","Track","23.287","36.953","19.433"
"9","GTDPRO","Klaus Bachler","21","1:21.698","45:48.546","Green","Track","24.301","35.862","21.535"
"66","GTD","Sheena Monk","22","1:22.862","45:53.012","Green","Track","25.600","37.335","19.927"
"77","GTD","Alan Brynjolfsson","24","1:19.195","46:00.745","Green","Track","24.154","35.730","19.311"
"31","GTP","Alexander Sims","18","10:04.859","46:14.713","Green","Track","552.042","34.209","18.608"
"80","GTD","PJ Hyett","24","1:21.340","46:15.354","Green","Track","24.795","36.462","20.083"
"97","GTD","Chandler Hull","29","1:19.233","46:20.580","Green","Track","23.929","35.640","19.664"
"1","GTD","Bryan Sellers","19","1:17.716","46:20.757","Green","Track","23.551","35.279","18.886"
"7","GTP","Matt Campbell","18","1:12.620","46:21.514","Green","Track","23.087","32.236","17.297"
"57","GTD","Russell Ward","32","1:18.475","46:24.748","Green","Track","23.600","35.583","19.292"
"13","LMP3","Orey Fidani","27","1:17.773","46:25.788","Green","Track","24.690","34.714","18.369"
"79","GTDPRO","Jules Gounon","26","1:22.077","46:29.815","Green","Track","23.709","36.445","21.923"
"14","GTDPRO","Jack Hawksworth","20","1:17.424","46:30.180","Green","Track","23.041","35.681","18.702"
"96","GTD","Patrick Gallagher","28","1:18.134","46:33.887","Green","Track","23.771","35.504","18.859"
"12","GTD","Aaron Telitz","22","1:17.368","46:35.338","Green","Track","23.162","35.669","18.537"
"70","GTD","Brendan Iribe","31","1:18.093","46:37.425","Green","Track","23.581","35.518","18.994"
"74","LMP3","Gar Robinson","27","1:15.073","46:45.453","Green","Track","22.401","34.774","17.898"
"27","GTD","Roman De Angelis","25","1:29.423","46:49.749","Green","Pit","24.319","36.115","28.989"
"91","GTD","Alan Metni","29","1:20.131","46:50.400","Green","Track","24.721","35.982","19.428"
"5","GTP","Tijmen van der Helm","31","1:11.101","46:50.886","Green","Track","21.428","32.529","17.144"
"3","GTDPRO","Antonio Garcia","25","1:16.894","46:53.975","Green","Track","22.806","35.596","18.492"
"17","LMP3","Wayne Boyd","28","1:16.572","47:02.446","Green","Track","22.436","35.408","18.728"
"33","LMP3","Lance Willsey","24","1:19.039","47:04.966","Green","Track","24.056","35.633","19.350"
"9","GTDPRO","Klaus Bachler","22","1:17.376","47:05.922","Green","Track","23.376","35.248","18.752"
"66","GTD","Sheena Monk","23","1:21.449","47:14.461","Green","Track","25.202","36.694","19.553"
"01","GTP","Sebastien Bourdais","11","8:36.681","47:16.073","Green","Track","466.560","32.828","17.293"
"77","GTD","Alan Brynjolfsson","25","1:18.466","47:19.211","Green","Track","23.783","35.685","18.998"
"31","GTP","Alexander Sims","19","1:09.584","47:24.297","Green","Track","20.898","32.050","16.636"
"7","GTP","Matt Campbell","19","1:12.926","47:34.440","Green","Track","22.623","32.170","18.133"
"80","GTD","PJ Hyett","25","1:20.515","47:35.869","Green","Track","24.417","36.283","19.815"
"1","GTD","Bryan Sellers","20","1:17.746","47:38.503","Green","Track","23.857","35.368","18.521"
"97","GTD","Chandler Hull","30","1:19.820","47:40.400","Green","Track","24.607","35.893","19.320"
"57","GTD","Russell Ward","33","1:19.440","47:44.188","Green","Track","23.693","35.826","19.921"
"79","GTDPRO","Jules Gounon","27","1:17.850","47:47.665","Green","Track","23.425","35.577","18.848"
"14","GTDPRO","Jack Hawksworth","21","1:20.846","47:51.026","Green","Track","23.578","36.435","20.833"
"96","GTD","Patrick Gallagher","29","1:18.348","47:52.235","Green","Track","23.800","35.523","19.025"
"12","GTD","Aaron Telitz","23","1:17.446","47:52.784","Green","Track","23.132","35.659","18.655"
"74","LMP3","Gar Robinson","28","1:13.637","47:59.090","Green","Track","21.551","34.576","17.510"
"5","GTP","Tijmen van der Helm","32","1:11.321","48:02.207","Green","Track","22.298","32.120","16.903"
"23","GTDPRO","Ross Gunn","26","3:30.965","48:08.357","Green","Track","155.046","36.803","19.116"
"91","GTD","Alan Metni","30","1:19.363","48:09.763","Green","Track","24.272","35.861","19.230"
"3","GTDPRO","Antonio Garcia","26","1:17.263","48:11.238","Green","Track","22.932","35.629","18.702"
"10","GTP","Ricky Taylor","21","4:08.595","48:14.251","Green","Track","198.112","33.804","16.679"
"17","LMP3","Wayne Boyd","29","1:13.534","48:15.980","Green","Track","21.791","34.390","17.353"
"33","LMP3","Lance Willsey","25","1:18.106","48:23.072","Green","Track","23.402","35.746","18.958"
"01","GTP","Sebastien Bourdais","12","1:11.651","48:27.724","Green","Track","22.395","32.201","17.055"
"9","GTDPRO","Klaus Bachler","23","1:26.134","48:32.056","Green","Pit","23.309","35.317","27.508"
"31","GTP","Alexander Sims","20","1:09.554","48:33.851","Green","Track","20.779","31.557","17.218"
"66","GTD","Sheena Monk","24","1:20.991","48:35.452","Green","Track","25.310","36.089","19.592"
"77","GTD","Alan Brynjolfsson","26","1:19.915","48:39.126","Green","Track","23.697","35.707","20.511"
"7","GTP","Matt Campbell","20","1:08.670","48:43.110","Green","Track","20.438","31.694","16.538"
"80","GTD","PJ Hyett","26","1:20.672","48:56.541","Green","Track","24.278","36.143","20.251"
"13","LMP3","Orey Fidani","28","2:37.137","49:02.925","Green","Pit","22.892","35.541","98.704"
"1","GTD","Bryan Sellers","21","1:27.450","49:05.953","Green","Pit","23.366","35.185","28.899"
"79","GTDPRO","Jules Gounon","28","1:19.708","49:07.373","Green","Track","23.514","35.882","20.312"
"14","GTDPRO","Jack Hawksworth","22","1:16.992","49:08.018","Green","Track","22.971","35.483","18.538"
"96","GTD","Patrick Gallagher","30","1:18.299","49:10.534","Green","Track","23.846","35.560","18.893"
"5","GTP","Tijmen van der Helm","33","1:10.071","49:12.278","Green","Track","21.016","32.011","17.044"
"74","LMP3","Gar Robinson","29","1:13.999","49:13.089","Green","Track","21.442","34.704","17.853"
"12","GTD","Aaron Telitz","24","1:24.307","49:17.091","Green","Track","26.435","38.309","19.563"
"10","GTP","Ricky Taylor","22","1:11.212","49:25.463","Green","Track","20.364","33.008","17.840"
"23","GTDPRO","Ross Gunn","27","1:17.745","49:26.102","Green","Track","23.349","35.509","18.887"
"01","GTP","Sebastien Bourdais","13","1:09.881","49:37.605","Green","Track","20.972","32.152","16.757"
"3","GTDPRO","Antonio Garcia","27","1:27.393","49:38.631","Green","Pit","23.024","36.977","27.392"
"33","LMP3","Lance Willsey","26","1:17.720","49:40.792","Green","Track","23.167","35.489","19.064"
"31","GTP","Alexander Sims","21","1:08.484","49:42.335","Green","Track","20.572","31.644","16.268"
"92","GTD","Alec Udell","19","4:12.218","49:50.920","Green","Pit","23.648","35.575","192.995"
"66","GTD","Sheena Monk","25","1:20.350","49:55.802","Green","Track","24.764","36.292","19.294"
"77","GTD","Alan Brynjolfsson","27","1:20.627","49:59.753","Green","Track","23.969","37.276","19.382"
"27","GTD","Marco Sorensen","26","3:11.394","50:01.143","Green","Track","132.272","38.801","20.321"
"4","LMP3","Antoine Comeau","23","7:39.208","50:03.682","Green","Pit","23.343","35.567","400.298"
"7","GTP","Matt Campbell","21","1:22.256","50:05.366","Green","Pit","20.404","34.173","27.679"
"80","GTD","PJ Hyett","27","1:20.193","50:16.734","Green","Track","24.430","36.345","19.418"
"5","GTP","Tijmen van der Helm","34","1:11.356","50:23.634","Green","Track","21.739","32.578","17.039"
"70","GTD","Brendan Iribe","32","3:47.319","50:24.744","Green","Pit","23.747","35.853","167.719"
"79","GTDPRO","Jules Gounon","29","1:18.234","50:25.607","Green","Track","23.474","35.807","18.953"
"57","GTD","Russell Ward","34","2:42.207","50:26.395","Green","Pit","24.308","36.136","101.763"
"14","GTDPRO","Jack Hawksworth","23","1:19.656","50:27.674","Green","Track","24.337","36.299","19.020"
"13","LMP3","Matthew Bell","29","1:25.351","50:28.276","Green","Track","32.493","35.124","17.734"
"96","GTD","Patrick Gallagher","31","1:20.905","50:31.439","Green","Track","24.297","36.441","20.167"
"12","GTD","Aaron Telitz","25","1:17.240","50:34.331","Green","Track","23.063","35.683","18.494"
"23","GTDPRO","Ross Gunn","28","1:17.213","50:43.315","Green","Track","23.056","35.653","18.504"
"10","GTP","Ricky Taylor","23","1:18.506","50:43.969","Green","Pit","20.111","31.478","26.917"
"01","GTP","Sebastien Bourdais","14","1:09.028","50:46.633","Green","Track","20.711","31.865","16.452"
"33","LMP3","Lance Willsey","27","1:20.163","51:00.955","Green","Track","24.483","36.346","19.334"
"31","GTP","Alexander Sims","22","1:20.555","51:02.890","Green","Pit","22.441","31.867","26.247"
