"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"96","GTD","Patrick Gallagher","27","1:16.404","51:33.652","Green","Track","22.928","34.868","18.608"
"74","LMP3","Felipe Fraga","31","7:41.345","51:34.733","Green","Pit","21.244","34.124","405.977"
"17","LMP3","Anthony Mantella","31","1:15.179","51:42.683","Green","Track","22.005","34.939","18.235"
"5","GTP","Mike Rockenfeller","25","1:08.670","51:44.109","Green","Track","20.558","31.384","16.728"
"14","GTDPRO","Ben Barnicoat","20","1:16.286","51:45.944","Green","Track","22.700","35.279","18.307"
"97","GTD","Chandler Hull","35","1:17.948","51:56.095","Green","Track","23.343","35.493","19.112"
"33","LMP3","Lance Willsey","32","1:15.582","52:06.673","Green","Track","22.384","34.928","18.270"
"30","LMP3","Ari Balogh","36","1:15.303","52:07.611","Green","Track","22.392","34.825","18.086"
"79","GTDPRO","Daniel Juncadella","23","1:16.253","52:10.749","Green","Track","22.734","35.066","18.453"
"23","GTDPRO","Ross Gunn","21","1:26.383","52:22.569","Green","Pit","22.696","34.914","28.773"
"3","GTDPRO","Antonio Garcia","22","1:21.297","52:29.781","Green","Track","26.055","35.804","19.438"
"31","GTP","Alexander Sims","23","1:08.584","52:32.255","Green","Track","19.758","31.605","17.221"
"70","GTD","Brendan Iribe","33","1:17.189","52:33.698","Green","Track","22.836","35.401","18.952"
"77","GTD","Trent Hindman","34","1:16.071","52:36.413","Green","Track","22.733","35.019","18.319"
"91","GTD","Kay van Berlo","24","4:34.179","52:38.124","Green","Pit","24.346","35.968","213.865"
"10","GTP","Filipe Albuquerque","23","1:09.821","52:38.277","Green","Track","21.208","31.815","16.798"
"78","GTD","Misha Goikhberg","25","1:15.580","52:40.996","Green","Track","22.580","34.725","18.275"
"4","LMP3","George Staikos","29","1:39.266","52:44.283","Green","Pit","23.147","39.339","36.780"
"12","GTD","Aaron Telitz","30","1:17.389","52:44.389","Green","Track","22.922","35.962","18.505"
"96","GTD","Patrick Gallagher","28","1:16.295","52:49.947","Green","Track","22.923","34.921","18.451"
"27","GTD","Roman De Angelis","32","4:40.627","52:55.076","Green","Track","226.374","35.610","18.643"
"17","LMP3","Anthony Mantella","32","1:16.836","52:59.519","Green","Track","22.061","36.729","18.046"
"74","LMP3","Felipe Fraga","32","1:25.218","52:59.951","Green","Track","32.052","35.621","17.545"
"66","GTD","Katherine Legge","30","3:37.656","53:01.858","Green","Pit","24.718","36.405","156.533"
"14","GTDPRO","Ben Barnicoat","21","1:19.039","53:04.983","Green","Track","22.818","36.310","19.911"
"1","GTD","Bryan Sellers","25","15:37.355","53:09.700","Green","Track","883.626","35.190","18.539"
"13","LMP3","Matthew Bell","26","11:55.837","53:22.000","Green","Pit","21.091","33.925","660.821"
"30","LMP3","Ari Balogh","37","1:17.043","53:24.654","Green","Track","22.160","35.517","19.366"
"33","LMP3","Lance Willsey","33","1:20.540","53:27.213","Green","Track","22.800","38.644","19.096"
"57","GTD","Philip Ellis","36","4:55.960","53:27.324","Green","Pit","22.923","35.818","237.219"
"79","GTDPRO","Daniel Juncadella","24","1:17.345","53:28.094","Green","Track","22.811","35.377","19.157"
"31","GTP","Alexander Sims","24","1:11.662","53:43.917","Green","Track","20.416","31.416","19.830"
"3","GTDPRO","Antonio Garcia","23","1:16.527","53:46.308","Green","Track","22.587","35.525","18.415"
"10","GTP","Filipe Albuquerque","24","1:11.463","53:49.740","Green","Track","20.718","31.641","19.104"
"70","GTD","Brendan Iribe","34","1:17.154","53:50.852","Green","Track","22.851","35.389","18.914"
"78","GTD","Misha Goikhberg","26","1:15.607","53:56.603","Green","Track","22.467","34.671","18.469"
"12","GTD","Aaron Telitz","31","1:16.489","54:00.878","Green","Track","22.578","35.383","18.528"
"96","GTD","Patrick Gallagher","29","1:16.545","54:06.492","Green","Track","23.013","34.892","18.640"
"27","GTD","Roman De Angelis","33","1:16.628","54:11.704","Green","Track","22.696","35.390","18.542"
"60","GTP","Tom Blomqvist","21","8:54.277","54:16.043","Green","Track","483.490","33.117","17.670"
"74","LMP3","Felipe Fraga","33","1:17.531","54:17.482","Green","Track","23.439","35.068","19.024"
"17","LMP3","Anthony Mantella","33","1:18.577","54:18.096","Green","Track","24.218","35.599","18.760"
"14","GTDPRO","Ben Barnicoat","22","1:16.306","54:21.289","Green","Track","22.674","35.307","18.325"
"1","GTD","Bryan Sellers","26","1:16.784","54:26.484","Green","Track","22.851","34.776","19.157"
"91","GTD","Alan Metni","25","1:49.347","54:27.471","Green","Track","47.933","40.397","21.017"
"66","GTD","Sheena Monk","31","1:34.937","54:36.795","Green","Track","38.403","36.698","19.836"
"30","LMP3","Ari Balogh","38","1:14.600","54:39.254","Green","Track","21.825","34.750","18.025"
"13","LMP3","Matthew Bell","27","1:23.677","54:45.677","Green","Track","31.811","34.178","17.688"
"77","GTD","Trent Hindman","35","2:10.423","54:46.836","Green","Pit","23.004","35.224","72.195"
"32","GTD","Mike Skeen","28","4:09.942","54:53.983","Green","Pit","22.942","35.341","191.659"
"79","GTDPRO","Daniel Juncadella","25","1:27.944","54:56.038","Green","Pit","23.008","35.962","28.974"
"31","GTP","Alexander Sims","25","1:12.563","54:56.480","Green","Track","20.526","31.254","20.783"
"24","GTP","Philipp Eng","19","7:54.016","54:57.970","Green","Track","423.168","32.895","17.953"
"10","GTP","Filipe Albuquerque","25","1:11.646","55:01.386","Green","Track","20.035","33.199","18.412"
"97","GTD","Chandler Hull","36","3:06.323","55:02.418","Green","Pit","23.357","35.895","127.071"
"3","GTDPRO","Antonio Garcia","24","1:16.350","55:02.658","Green","Track","22.604","35.342","18.404"
"57","GTD","Russell Ward","37","1:39.324","55:06.648","Green","Track","40.242","39.594","19.488"
"9","GTDPRO","Patrick Pilet","22","6:21.460","55:10.705","Green","Track","326.339","36.397","18.724"
"78","GTD","Misha Goikhberg","27","1:17.072","55:13.675","Green","Track","22.637","35.435","19.000"
"96","GTD","Patrick Gallagher","30","1:17.509","55:24.001","Green","Track","22.778","34.719","20.012"
"70","GTD","Brendan Iribe","35","1:34.131","55:24.983","Green","Track","22.736","49.859","21.536"
"60","GTP","Tom Blomqvist","22","1:09.411","55:25.454","Green","Track","21.057","31.668","16.686"
"12","GTD","Aaron Telitz","32","1:25.282","55:26.160","Green","Pit","22.542","35.633","27.107"
"27","GTD","Roman De Angelis","34","1:16.271","55:27.975","Green","Track","22.621","35.155","18.495"
"74","LMP3","Felipe Fraga","34","1:15.212","55:32.694","Green","Track","21.228","34.255","19.729"
"17","LMP3","Anthony Mantella","34","1:15.640","55:33.736","Green","Track","22.154","35.031","18.455"
"14","GTDPRO","Ben Barnicoat","23","1:16.211","55:37.500","Green","Track","22.628","35.171","18.412"
"7","GTP","Matt Campbell","23","10:29.444","55:43.666","Green","Track","578.363","32.729","18.352"
"1","GTD","Bryan Sellers","27","1:17.990","55:44.474","Green","Track","22.749","35.209","20.032"
"91","GTD","Alan Metni","26","1:21.032","55:48.503","Green","Track","24.748","36.671","19.613"
"66","GTD","Sheena Monk","32","1:18.389","55:55.184","Green","Track","23.858","35.472","19.059"
"30","LMP3","Ari Balogh","39","1:16.154","55:55.408","Green","Track","21.983","35.227","18.944"
"13","LMP3","Matthew Bell","28","1:12.253","55:57.930","Green","Track","20.915","34.035","17.303"
"31","GTP","Alexander Sims","26","1:08.007","56:04.487","Green","Track","20.024","31.537","16.446"
"24","GTP","Philipp Eng","20","1:10.631","56:08.601","Green","Track","21.479","32.026","17.126"
"10","GTP","Filipe Albuquerque","26","1:11.828","56:13.214","Green","Track","19.905","33.920","18.003"
"77","GTD","Trent Hindman","36","1:27.517","56:14.353","Green","Track","33.253","35.527","18.737"
"32","GTD","Mike Skeen","29","1:26.993","56:20.976","Green","Track","32.953","35.438","18.602"
"57","GTD","Russell Ward","38","1:18.093","56:24.741","Green","Track","23.513","35.733","18.847"
"23","GTDPRO","Ross Gunn","22","4:04.022","56:26.591","Green","Track","189.903","35.536","18.583"
"3","GTDPRO","Antonio Garcia","25","1:24.787","56:27.445","Green","Pit","22.542","35.369","26.876"
"9","GTDPRO","Patrick Pilet","23","1:17.213","56:27.918","Green","Track","23.025","35.475","18.713"
"97","GTD","Chandler Hull","37","1:27.289","56:29.707","Green","Track","32.456","35.483","19.350"
"78","GTD","Misha Goikhberg","28","1:16.283","56:29.958","Green","Track","22.957","34.564","18.762"
"60","GTP","Tom Blomqvist","23","1:10.282","56:35.736","Green","Track","21.778","31.824","16.680"
"96","GTD","Patrick Gallagher","31","1:16.609","56:40.610","Green","Track","22.897","35.098","18.614"
"70","GTD","Brendan Iribe","36","1:17.213","56:42.196","Green","Track","23.332","35.298","18.583"
"33","LMP3","Lance Willsey","34","3:17.043","56:44.256","Green","Pit","22.670","35.270","139.103"
"74","LMP3","Felipe Fraga","35","1:11.985","56:44.679","Green","Track","21.049","33.824","17.112"
"27","GTD","Roman De Angelis","35","1:25.325","56:53.300","Green","Pit","22.749","35.097","27.479"
"7","GTP","Matt Campbell","24","1:10.009","56:53.675","Green","Track","21.039","31.653","17.317"
"1","GTD","Bryan Sellers","28","1:16.914","57:01.388","Green","Track","23.625","34.725","18.564"
"14","GTDPRO","Ben Barnicoat","24","1:25.759","57:03.259","Green","Pit","22.762","35.274","27.723"
"91","GTD","Alan Metni","27","1:19.648","57:08.151","Green","Track","23.943","36.111","19.594"
"30","LMP3","Ari Balogh","40","1:15.778","57:11.186","Green","Track","22.734","34.899","18.145"
"13","LMP3","Matthew Bell","29","1:13.570","57:11.500","Green","Track","21.466","34.105","17.999"
"31","GTP","Alexander Sims","27","1:07.200","57:11.687","Green","Track","19.714","31.052","16.434"
"66","GTD","Sheena Monk","33","1:19.309","57:14.493","Green","Track","24.720","35.461","19.128"
"24","GTP","Philipp Eng","21","1:09.995","57:18.596","Green","Track","21.177","31.811","17.007"
"10","GTP","Filipe Albuquerque","27","1:07.358","57:20.572","Green","Track","19.838","31.131","0.000"
"5","GTP","Mike Rockenfeller","26","5:37.133","57:21.242","Green","Pit","0.000","0.000","283.257"
"77","GTD","Trent Hindman","37","1:16.316","57:30.669","Green","Track","22.779","35.181","18.356"
"32","GTD","Mike Skeen","30","1:16.632","57:37.608","Green","Track","22.840","35.297","18.495"
"57","GTD","Russell Ward","39","1:16.624","57:41.365","Green","Track","23.095","35.039","18.490"
"23","GTDPRO","Ross Gunn","23","1:16.274","57:42.865","Green","Track","22.762","35.076","18.436"
"60","GTP","Tom Blomqvist","24","1:09.166","57:44.902","Green","Track","20.234","31.774","17.158"
"9","GTDPRO","Patrick Pilet","24","1:17.072","57:44.990","Green","Track","23.096","35.290","18.686"
"97","GTD","Chandler Hull","38","1:18.105","57:47.812","Green","Track","23.502","35.467","19.136"
"17","LMP3","Anthony Mantella","35","2:15.055","57:48.791","Green","Pit","22.405","35.073","77.577"
"96","GTD","Patrick Gallagher","32","1:16.528","57:57.138","Green","Track","22.857","34.986","18.685"
"74","LMP3","Felipe Fraga","36","1:17.035","58:01.714","Green","Track","21.052","35.986","19.997"
"7","GTP","Matt Campbell","25","1:09.038","58:02.713","Green","Track","20.248","31.527","17.263"
"70","GTD","Brendan Iribe","37","1:21.932","58:04.128","Green","Track","23.175","36.881","21.876"
"1","GTD","Bryan Sellers","29","1:16.330","58:17.718","Green","Track","22.896","34.936","18.498"
"33","LMP3","Lance Willsey","35","1:35.619","58:19.875","Green","Track","37.760","37.915","19.944"
"31","GTP","Alexander Sims","28","1:08.829","58:20.516","Green","Track","20.696","31.632","16.501"
"13","LMP3","Matthew Bell","30","1:16.370","58:27.870","Green","Track","22.663","34.386","19.321"
"91","GTD","Alan Metni","28","1:20.218","58:28.369","Green","Track","23.634","36.221","20.363"
"30","LMP3","Ari Balogh","41","1:17.315","58:28.501","Green","Track","22.535","34.779","20.001"
"24","GTP","Philipp Eng","22","1:10.001","58:28.597","Green","Track","21.017","32.008","16.976"
"66","GTD","Sheena Monk","34","1:20.579","58:35.072","Green","Track","23.697","37.811","19.071"
"10","GTP","Filipe Albuquerque","28","1:18.542","58:39.114","Green","Pit","87.131","32.149","26.620"
"12","GTD","Aaron Telitz","33","3:19.442","58:45.602","Green","Track","145.347","35.609","18.486"
"77","GTD","Trent Hindman","38","1:16.262","58:46.931","Green","Track","22.792","35.113","18.357"
"60","GTP","Tom Blomqvist","25","1:09.940","58:54.842","Green","Track","20.657","32.110","17.173"
"57","GTD","Russell Ward","40","1:16.792","58:58.157","Green","Track","22.849","35.400","18.543"
"5","GTP","Tijmen van der Helm","27","1:38.448","58:59.690","Green","Track","42.760","37.173","18.515"
"23","GTDPRO","Ross Gunn","24","1:18.704","59:01.569","Green","Track","22.910","35.449","20.345"
"9","GTDPRO","Patrick Pilet","25","1:17.652","59:02.642","Green","Track","23.328","35.477","18.847"
"25","GTP","Nick Yelloly","18","10:41.435","59:03.202","Green","Track","590.799","33.016","17.620"
"97","GTD","Chandler Hull","39","1:18.409","59:06.221","Green","Track","23.558","35.598","19.253"
"7","GTP","Matt Campbell","26","1:10.494","59:13.207","Green","Track","20.901","32.327","17.266"
"74","LMP3","Felipe Fraga","37","1:13.887","59:15.601","Green","Track","21.155","34.296","18.436"
"3","GTDPRO","Jordan Taylor","26","2:50.937","59:18.382","Green","Track","115.094","36.892","18.951"
"70","GTD","Brendan Iribe","38","1:17.405","59:21.533","Green","Track","23.165","35.489","18.751"
"17","LMP3","Wayne Boyd","36","1:35.366","59:24.157","Green","Track","39.618","36.708","19.040"
"31","GTP","Alexander Sims","29","1:11.892","59:32.408","Green","Track","21.556","31.619","18.717"
"33","LMP3","Lance Willsey","36","1:18.672","59:38.547","Green","Track","24.448","35.548","18.676"
"24","GTP","Philipp Eng","23","1:09.979","59:38.576","Green","Track","21.161","31.797","17.021"
"13","LMP3","Matthew Bell","31","1:12.213","59:40.083","Green","Track","20.985","33.967","17.261"
"1","GTD","Bryan Sellers","30","1:26.190","59:43.908","Green","Pit","22.798","34.682","28.710"
"30","LMP3","Ari Balogh","42","1:16.346","59:44.847","Green","Track","22.930","34.950","18.466"
"91","GTD","Alan Metni","29","1:20.892","59:49.261","Green","Track","25.375","36.090","19.427"
"96","GTD","Patrick Gallagher","33","1:56.272","59:53.410","Green","Pit","23.551","35.407","57.314"
"66","GTD","Sheena Monk","35","1:18.429","59:53.501","Green","Track","23.984","35.391","19.054"
"6","GTP","Nick Tandy","24","9:40.787","59:55.912","Green","Track","531.349","32.307","17.131"
"12","GTD","Aaron Telitz","34","1:16.294","1:00:01.896","Green","Track","22.666","35.228","18.400"
"60","GTP","Tom Blomqvist","26","1:08.015","1:00:02.857","Green","Track","20.009","31.366","16.640"
"5","GTP","Tijmen van der Helm","28","1:12.644","1:00:12.334","Green","Track","22.660","32.575","17.409"
"57","GTD","Russell Ward","41","1:16.435","1:00:14.592","Green","Track","22.714","35.111","18.610"
"25","GTP","Nick Yelloly","19","1:12.079","1:00:15.281","Green","Track","23.120","31.945","17.014"
"23","GTDPRO","Ross Gunn","25","1:16.278","1:00:17.847","Green","Track","22.767","35.100","18.411"
"9","GTDPRO","Patrick Pilet","26","1:18.464","1:00:21.106","Green","Track","24.144","35.534","18.786"
"7","GTP","Matt Campbell","27","1:08.090","1:00:21.297","Green","Track","20.091","31.311","16.688"
"74","LMP3","Felipe Fraga","38","1:12.037","1:00:27.638","Green","Track","21.122","33.811","17.104"
"3","GTDPRO","Jordan Taylor","27","1:17.891","1:00:36.273","Green","Track","23.448","35.640","18.803"
"31","GTP","Alexander Sims","30","1:07.162","1:00:39.570","Green","Track","19.800","31.106","16.256"
"17","LMP3","Wayne Boyd","37","1:17.005","1:00:41.162","Green","Track","24.177","34.949","17.879"
"70","GTD","Brendan Iribe","39","1:25.707","1:00:47.240","Green","Pit","22.883","35.216","27.608"
"24","GTP","Philipp Eng","24","1:09.722","1:00:48.298","Green","Track","21.231","31.630","16.861"
"32","GTD","Mike Skeen","31","3:11.879","1:00:49.487","Green","Pit","23.635","35.517","132.727"
"13","LMP3","Matthew Bell","32","1:13.383","1:00:53.466","Green","Track","21.755","34.233","17.395"
"33","LMP3","Lance Willsey","37","1:18.180","1:00:56.727","Green","Track","23.991","35.629","18.560"
"30","LMP3","Ari Balogh","43","1:15.550","1:01:00.397","Green","Track","22.032","35.025","18.493"
"6","GTP","Nick Tandy","25","1:11.510","1:01:07.422","Green","Track","21.708","31.939","17.863"
"91","GTD","Alan Metni","30","1:18.274","1:01:07.535","Green","Track","23.512","35.634","19.128"
"60","GTP","Tom Blomqvist","27","1:09.186","1:01:12.043","Green","Track","20.518","31.257","17.411"
"66","GTD","Sheena Monk","36","1:19.281","1:01:12.782","Green","Track","23.841","36.173","19.267"
"12","GTD","Aaron Telitz","35","1:16.415","1:01:18.311","Green","Track","22.838","35.189","18.388"
"96","GTD","Robby Foley","34","1:29.471","1:01:22.881","Green","Track","34.879","35.755","18.837"
"5","GTP","Tijmen van der Helm","29","1:12.043","1:01:24.377","Green","Track","22.087","32.346","17.610"
"25","GTP","Nick Yelloly","20","1:10.639","1:01:25.920","Green","Track","21.603","31.811","17.225"
"01","GTP","Renger van der Zande","21","10:49.169","1:01:32.564","Green","Track","596.874","33.115","19.180"
"57","GTD","Russell Ward","42","1:23.293","1:01:37.885","Green","Track","26.501","37.006","19.786"
"9","GTDPRO","Patrick Pilet","27","1:17.465","1:01:38.571","Green","Track","23.316","35.319","18.830"
"7","GTP","Matt Campbell","28","1:22.000","1:01:43.297","Green","Pit","21.015","33.728","27.257"
"23","GTDPRO","Ross Gunn","26","1:27.193","1:01:45.040","Green","Pit","23.323","35.493","28.377"
"77","GTD","Trent Hindman","39","3:05.402","1:01:52.333","Green","Pit","22.825","35.153","127.424"
"3","GTDPRO","Jordan Taylor","28","1:17.714","1:01:53.987","Green","Track","23.160","35.678","18.876"
"17","LMP3","Wayne Boyd","38","1:14.706","1:01:55.868","Green","Track","22.508","34.554","17.644"
"31","GTP","Alexander Sims","31","1:17.039","1:01:56.609","Green","Pit","20.273","31.223","25.543"
"79","GTDPRO","Daniel Juncadella","26","7:01.132","1:01:57.170","Green","Track","365.957","36.395","18.780"
"24","GTP","Philipp Eng","25","1:11.531","1:01:59.829","Green","Track","22.534","31.937","17.060"
"13","LMP3","Matthew Bell","33","1:12.976","1:02:06.442","Green","Track","21.374","34.113","17.489"
"33","LMP3","Lance Willsey","38","1:16.665","1:02:13.392","Green","Track","22.762","35.368","18.535"
"30","LMP3","Ari Balogh","44","1:15.119","1:02:15.516","Green","Track","22.065","34.968","18.086"
"6","GTP","Nick Tandy","26","1:09.861","1:02:17.283","Green","Track","20.601","31.511","17.749"
"32","GTD","Mike Skeen","32","1:27.858","1:02:17.345","Green","Track","32.551","36.525","18.782"
"70","GTD","Brendan Iribe","40","1:32.107","1:02:19.347","Green","Track","33.603","38.223","20.281"
"60","GTP","Tom Blomqvist","28","1:07.722","1:02:19.765","Green","Track","20.080","31.325","16.317"
"10","GTP","Ricky Taylor","29","3:48.639","1:02:27.753","Green","Track","176.065","33.094","19.480"
"66","GTD","Sheena Monk","37","1:18.782","1:02:31.564","Green","Track","23.955","35.623","19.204"
"12","GTD","Aaron Telitz","36","1:16.091","1:02:34.402","Green","Track","22.585","35.102","18.404"
"5","GTP","Tijmen van der Helm","30","1:11.950","1:02:36.327","Green","Track","21.928","32.678","17.344"
"25","GTP","Nick Yelloly","21","1:10.886","1:02:36.806","Green","Track","21.287","32.432","17.167"
"96","GTD","Robby Foley","35","1:17.267","1:02:40.148","Green","Track","23.146","35.427","18.694"
"97","GTD","Chandler Hull","40","3:41.486","1:02:47.707","Green","Pit","23.657","35.541","162.288"
"01","GTP","Renger van der Zande","22","1:20.199","1:02:52.763","Green","Track","20.797","39.262","20.140"
"57","GTD","Russell Ward","43","1:16.411","1:02:54.296","Green","Track","22.760","35.182","18.469"
"78","GTD","Misha Goikhberg","29","6:25.708","1:02:55.666","Green","Pit","24.107","35.475","326.126"
"9","GTDPRO","Patrick Pilet","28","1:24.939","1:03:03.510","Green","Pit","23.245","35.278","26.416"
"17","LMP3","Wayne Boyd","39","1:14.693","1:03:10.561","Green","Track","22.312","34.430","17.951"
"3","GTDPRO","Jordan Taylor","29","1:18.154","1:03:12.141","Green","Track","22.960","35.650","19.544"
"79","GTDPRO","Daniel Juncadella","27","1:17.017","1:03:14.187","Green","Track","23.168","35.405","18.444"
"24","GTP","Philipp Eng","26","1:20.115","1:03:19.944","Green","Pit","20.921","32.039","27.155"
"13","LMP3","Matthew Bell","34","1:13.829","1:03:20.271","Green","Track","21.600","34.432","17.797"
"6","GTP","Nick Tandy","27","1:10.748","1:03:28.031","Green","Track","20.904","33.053","16.791"
"33","LMP3","Lance Willsey","39","1:16.993","1:03:30.385","Green","Track","22.915","35.522","18.556"
"30","LMP3","Ari Balogh","45","1:15.853","1:03:31.369","Green","Track","21.968","35.608","18.277"
"60","GTP","Tom Blomqvist","29","1:11.992","1:03:31.757","Green","Track","22.605","31.826","17.561"
"32","GTD","Mike Skeen","33","1:17.293","1:03:34.638","Green","Track","23.107","35.489","18.697"
"91","GTD","Alan Metni","31","2:30.194","1:03:37.729","Green","Pit","23.687","36.157","90.350"
"10","GTP","Ricky Taylor","30","1:09.978","1:03:37.731","Green","Track","20.272","31.828","17.878"
"77","GTD","Alan Brynjolfsson","40","1:45.432","1:03:37.765","Green","Track","42.351","41.180","21.901"
"5","GTP","Tijmen van der Helm","31","1:10.454","1:03:46.781","Green","Track","21.153","32.130","17.171"
"25","GTP","Nick Yelloly","22","1:11.825","1:03:48.631","Green","Track","21.208","32.336","18.281"
"66","GTD","Sheena Monk","38","1:18.433","1:03:49.997","Green","Track","23.860","35.571","19.002"
"96","GTD","Robby Foley","36","1:16.443","1:03:56.591","Green","Track","23.007","34.815","18.621"
"12","GTD","Aaron Telitz","37","1:24.926","1:03:59.328","Green","Pit","22.549","35.490","26.887"
"01","GTP","Renger van der Zande","23","1:08.583","1:04:01.346","Green","Track","20.378","31.542","16.663"
"57","GTD","Russell Ward","44","1:16.249","1:04:10.545","Green","Track","22.676","35.036","18.537"
"97","GTD","Chandler Hull","41","1:28.011","1:04:15.718","Green","Track","32.693","35.875","19.443"
"78","GTD","Misha Goikhberg","30","1:25.699","1:04:21.365","Green","Track","32.093","35.192","18.414"
"3","GTDPRO","Jordan Taylor","30","1:17.558","1:04:29.699","Green","Track","22.905","35.503","19.150"
"27","GTD","Roman De Angelis","36","7:36.713","1:04:30.013","Green","Track","401.097","36.991","18.625"
"79","GTDPRO","Daniel Juncadella","28","1:16.408","1:04:30.595","Green","Track","22.860","35.012","18.536"
"6","GTP","Nick Tandy","28","1:08.331","1:04:36.362","Green","Track","20.309","31.421","16.601"
"60","GTP","Tom Blomqvist","30","1:10.142","1:04:41.899","Green","Track","21.903","31.551","16.688"
"30","LMP3","Ari Balogh","46","1:16.913","1:04:48.282","","Track","0.000","0.000","18.707"
"10","GTP","Ricky Taylor","31","1:15.698","1:04:53.429","Green","Track","20.468","31.793","23.437"
"33","LMP3","Lance Willsey","40","1:25.061","1:04:55.446","Green","Track","0.000","0.000","26.757"
"5","GTP","Tijmen van der Helm","32","1:11.308","1:04:58.089","Green","Track","21.030","31.994","18.284"
"77","GTD","Alan Brynjolfsson","41","1:20.423","1:04:58.188","Green","Track","24.259","35.989","20.175"
"25","GTP","Nick Yelloly","23","1:09.682","1:04:58.313","Green","Track","20.625","31.582","17.475"
"66","GTD","Sheena Monk","39","1:18.877","1:05:08.874","Green","Track","24.303","35.449","19.125"
"1","GTD","Bryan Sellers","31","5:28.168","1:05:12.076","Green","Track","274.516","34.995","18.657"
"01","GTP","Renger van der Zande","24","1:11.913","1:05:13.259","Green","Track","20.902","33.293","17.718"
"23","GTDPRO","Alex Riberas","27","3:33.563","1:05:18.603","Green","Track","150.145","37.179","26.239"
"91","GTD","Alan Metni","32","1:45.850","1:05:23.579","Green","Track","44.366","39.995","21.489"
"57","GTD","Russell Ward","45","1:16.918","1:05:27.463","Green","Track","22.724","35.128","19.066"
"97","GTD","Chandler Hull","42","1:18.655","1:05:34.373","Green","Track","23.590","35.585","19.480"
"78","GTD","Misha Goikhberg","31","1:16.264","1:05:37.629","Green","Track","22.838","35.080","18.346"
"14","GTDPRO","Ben Barnicoat","25","8:37.789","1:05:41.048","Green","Track","463.009","35.777","19.003"
"6","GTP","Nick Tandy","29","1:08.227","1:05:44.589","Green","Track","20.138","31.454","16.635"
"3","GTDPRO","Jordan Taylor","31","1:17.507","1:05:47.206","Green","Track","23.107","35.667","18.733"
"79","GTDPRO","Daniel Juncadella","29","1:16.978","1:05:47.573","Green","Track","22.983","35.366","18.629"
"27","GTD","Roman De Angelis","37","1:19.481","1:05:49.494","Green","Track","23.134","36.706","19.641"
"60","GTP","Tom Blomqvist","31","1:08.392","1:05:50.291","Green","Track","20.287","31.446","16.659"
"10","GTP","Ricky Taylor","32","1:07.625","1:06:01.054","Green","Track","20.050","31.389","16.186"
"30","LMP3","Ari Balogh","47","1:14.834","1:06:03.116","Green","Track","21.930","34.652","18.252"
"92","GTD","David Brule","23","15:25.301","1:06:07.574","Green","Pit","44.542","119.268","761.491"
"5","GTP","Tijmen van der Helm","33","1:10.907","1:06:08.996","Green","Track","21.639","31.942","17.326"
"25","GTP","Nick Yelloly","24","1:12.456","1:06:10.769","Green","Track","22.600","31.577","18.279"
"77","GTD","Alan Brynjolfsson","42","1:19.436","1:06:17.624","Green","Track","24.230","35.926","19.280"
"01","GTP","Renger van der Zande","25","1:09.103","1:06:22.362","Green","Track","20.851","31.619","16.633"
"1","GTD","Bryan Sellers","32","1:17.220","1:06:29.296","Green","Track","23.429","35.222","18.569"
"66","GTD","Sheena Monk","40","1:23.248","1:06:32.122","Green","Track","24.374","39.016","19.858"
"23","GTDPRO","Alex Riberas","28","1:18.515","1:06:37.118","Green","Track","23.792","35.844","18.879"
"91","GTD","Alan Metni","33","1:20.490","1:06:44.069","Green","Track","24.796","36.120","19.574"
"57","GTD","Russell Ward","46","1:20.057","1:06:47.520","Green","Track","22.941","35.090","22.026"
"70","GTD","Brendan Iribe","41","4:34.052","1:06:53.399","Green","Pit","23.291","35.588","215.173"
"97","GTD","Chandler Hull","43","1:19.214","1:06:53.587","Green","Track","23.817","35.777","19.620"
"78","GTD","Misha Goikhberg","32","1:16.349","1:06:53.978","Green","Track","22.915","34.827","18.607"
"14","GTDPRO","Ben Barnicoat","26","1:16.165","1:06:57.213","Green","Track","22.593","35.198","18.374"
"60","GTP","Tom Blomqvist","32","1:09.161","1:06:59.452","Green","Track","20.930","31.470","16.761"
"6","GTP","Nick Tandy","30","1:18.039","1:07:02.628","Green","Pit","20.294","32.046","25.699"
"3","GTDPRO","Jordan Taylor","32","1:17.690","1:07:04.896","Green","Track","22.983","35.886","18.821"
"79","GTDPRO","Daniel Juncadella","30","1:18.085","1:07:05.658","Green","Track","23.093","35.571","19.421"
"27","GTD","Roman De Angelis","38","1:16.551","1:07:06.045","Green","Track","22.842","35.124","18.585"
"10","GTP","Ricky Taylor","33","1:07.189","1:07:08.243","Green","Track","19.634","31.260","16.295"
"96","GTD","Robby Foley","37","3:17.851","1:07:14.442","Green","Pit","23.608","35.021","139.222"
"30","LMP3","Ari Balogh","48","1:14.030","1:07:17.146","Green","Track","21.670","34.610","17.750"
"25","GTP","Nick Yelloly","25","1:08.980","1:07:19.749","Green","Track","20.568","31.539","16.873"
"5","GTP","Tijmen van der Helm","34","1:12.365","1:07:21.361","Green","Track","21.708","32.713","17.944"
"32","GTD","Mike Skeen","34","3:52.466","1:07:27.104","Green","Pit","23.335","35.307","173.824"
"31","GTP","Pipo Derani","32","5:32.224","1:07:28.833","Green","Track","280.949","32.505","18.770"
